trade_no,entry_time,exit_time,dir,entry_px,exit_px,pnl
1173,2025-08-14 00:00:00,2025-08-14 01:30:00,SHORT,4738.53,4738.89,-0.36
1174,2025-08-14 01:30:00,2025-08-14 02:15:00,LONG,4738.89,4736.78,-2.11
1175,2025-08-14 02:15:00,2025-08-14 03:00:00,SHORT,4736.78,4753.61,-16.83
1176,2025-08-14 03:00:00,2025-08-14 05:15:00,LONG,4753.61,4734.5,-19.11
1177,2025-08-14 05:15:00,2025-08-14 06:45:00,SHORT,4734.5,4774.47,-39.97
1178,2025-08-14 06:45:00,2025-08-14 07:30:00,LONG,4774.47,4746.3,-28.17
1179,2025-08-14 07:30:00,2025-08-14 09:45:00,SHORT,4746.3,4760.0,-13.7
1180,2025-08-14 09:45:00,2025-08-14 10:30:00,LONG,4760.0,4706.17,-53.83
1181,2025-08-14 10:30:00,2025-08-14 12:00:00,SHORT,4706.17,4728.66,-22.49
1182,2025-08-14 12:00:00,2025-08-14 12:45:00,LONG,4728.66,4567.33,-161.33
1183,2025-08-14 12:45:00,2025-08-14 14:15:00,SHORT,4567.33,4655.85,-88.52
1184,2025-08-14 14:15:00,2025-08-14 15:45:00,LONG,4655.85,4618.87,-36.98
1185,2025-08-14 15:45:00,2025-08-14 18:00:00,SHORT,4618.87,4521.29,97.58
1186,2025-08-14 18:00:00,2025-08-14 20:15:00,LONG,4521.29,4538.02,16.73
1187,2025-08-14 20:15:00,2025-08-14 21:00:00,SHORT,4538.02,4538.2,-0.18
1188,2025-08-14 21:00:00,2025-08-14 21:45:00,LONG,4538.2,4477.9,-60.3
1189,2025-08-14 21:45:00,2025-08-14 22:30:00,SHORT,4477.9,4516.04,-38.14
1190,2025-08-14 22:30:00,2025-08-15 00:00:00,LONG,4516.04,4566.28,50.24
1191,2025-08-15 00:00:00,2025-08-15 00:45:00,SHORT,4566.28,4562.98,3.3
1192,2025-08-15 00:45:00,2025-08-15 03:00:00,LONG,4562.98,4623.48,60.5
1193,2025-08-15 03:00:00,2025-08-15 03:45:00,SHORT,4623.48,4634.46,-10.98
1194,2025-08-15 03:45:00,2025-08-15 04:30:00,LONG,4634.46,4623.99,-10.47
1195,2025-08-15 04:30:00,2025-08-15 06:00:00,SHORT,4623.99,4630.72,-6.73
1196,2025-08-15 06:00:00,2025-08-15 08:15:00,LONG,4630.72,4655.88,25.16
1197,2025-08-15 08:15:00,2025-08-15 10:30:00,SHORT,4655.88,4648.36,7.52
1198,2025-08-15 10:30:00,2025-08-15 12:00:00,LONG,4648.36,4639.02,-9.34
1199,2025-08-15 12:00:00,2025-08-15 12:45:00,SHORT,4639.02,4628.37,10.65
1200,2025-08-15 12:45:00,2025-08-15 13:30:00,LONG,4628.37,4562.0,-66.37
1201,2025-08-15 13:30:00,2025-08-15 18:00:00,SHORT,4562.0,4430.53,131.47
1202,2025-08-15 18:00:00,2025-08-15 18:45:00,LONG,4430.53,4396.54,-33.99
1203,2025-08-15 18:45:00,2025-08-15 20:15:00,SHORT,4396.54,4418.05,-21.51
1204,2025-08-15 20:15:00,2025-08-15 23:15:00,LONG,4418.05,4425.24,7.19
1205,2025-08-15 23:15:00,2025-08-16 00:00:00,SHORT,4425.24,4464.26,-39.02
1206,2025-08-16 00:00:00,2025-08-16 01:30:00,LONG,4464.26,4482.86,18.6
1207,2025-08-16 01:30:00,2025-08-16 04:30:00,SHORT,4482.86,4449.06,33.8
1208,2025-08-16 04:30:00,2025-08-16 06:00:00,LONG,4449.06,4415.09,-33.97
1209,2025-08-16 06:00:00,2025-08-16 07:30:00,SHORT,4415.09,4453.63,-38.54
1210,2025-08-16 07:30:00,2025-08-16 08:15:00,LONG,4453.63,4442.0,-11.63
1211,2025-08-16 08:15:00,2025-08-16 09:45:00,SHORT,4442.0,4398.16,43.84
1212,2025-08-16 09:45:00,2025-08-16 10:30:00,LONG,4398.16,4402.01,3.85
1213,2025-08-16 10:30:00,2025-08-16 11:15:00,SHORT,4402.01,4406.73,-4.72
1214,2025-08-16 11:15:00,2025-08-16 12:00:00,LONG,4406.73,4396.19,-10.54
1215,2025-08-16 12:00:00,2025-08-16 13:30:00,SHORT,4396.19,4399.74,-3.55
1216,2025-08-16 13:30:00,2025-08-16 14:15:00,LONG,4399.74,4409.62,9.88
1217,2025-08-16 14:15:00,2025-08-16 15:00:00,SHORT,4409.62,4412.94,-3.32
1218,2025-08-16 15:00:00,2025-08-16 15:45:00,LONG,4412.94,4400.42,-12.52
1219,2025-08-16 15:45:00,2025-08-16 16:30:00,SHORT,4400.42,4405.23,-4.81
1220,2025-08-16 16:30:00,2025-08-16 17:15:00,LONG,4405.23,4402.04,-3.19
1221,2025-08-16 17:15:00,2025-08-16 18:00:00,SHORT,4402.04,4413.01,-10.97
1222,2025-08-16 18:00:00,2025-08-16 18:45:00,LONG,4413.01,4409.06,-3.95
1223,2025-08-16 18:45:00,2025-08-16 19:30:00,SHORT,4409.06,4429.23,-20.17
1224,2025-08-16 19:30:00,2025-08-16 20:15:00,LONG,4429.23,4429.52,0.29
1225,2025-08-16 20:15:00,2025-08-16 21:00:00,SHORT,4429.52,4421.36,8.16
1226,2025-08-16 21:00:00,2025-08-16 21:45:00,LONG,4421.36,4408.37,-12.99
1227,2025-08-16 21:45:00,2025-08-16 22:30:00,SHORT,4408.37,4427.59,-19.22
1228,2025-08-16 22:30:00,2025-08-17 01:30:00,LONG,4427.59,4401.29,-26.3
1229,2025-08-17 01:30:00,2025-08-17 03:00:00,SHORT,4401.29,4440.13,-38.84
1230,2025-08-17 03:00:00,2025-08-17 06:00:00,LONG,4440.13,4483.78,43.65
1231,2025-08-17 06:00:00,2025-08-17 09:00:00,SHORT,4483.78,4545.6,-61.82
1232,2025-08-17 09:00:00,2025-08-17 10:30:00,LONG,4545.6,4553.05,7.45
1233,2025-08-17 10:30:00,2025-08-17 11:15:00,SHORT,4553.05,4555.23,-2.18
1234,2025-08-17 11:15:00,2025-08-17 12:00:00,LONG,4555.23,4545.16,-10.07
1235,2025-08-17 12:00:00,2025-08-17 14:15:00,SHORT,4545.16,4543.9,1.26
1236,2025-08-17 14:15:00,2025-08-17 16:30:00,LONG,4543.9,4528.15,-15.75
1237,2025-08-17 16:30:00,2025-08-17 18:00:00,SHORT,4528.15,4529.82,-1.67
1238,2025-08-17 18:00:00,2025-08-17 18:45:00,LONG,4529.82,4469.0,-60.82
1239,2025-08-17 18:45:00,2025-08-17 20:15:00,SHORT,4469.0,4474.55,-5.55
1240,2025-08-17 20:15:00,2025-08-17 21:00:00,LONG,4474.55,4470.1,-4.45
1241,2025-08-17 21:00:00,2025-08-17 21:45:00,SHORT,4470.1,4474.84,-4.74
1242,2025-08-17 21:45:00,2025-08-17 23:15:00,LONG,4474.84,4485.13,10.29
1243,2025-08-17 23:15:00,2025-08-18 04:30:00,SHORT,4485.13,4326.31,158.82
1244,2025-08-18 04:30:00,2025-08-18 06:00:00,LONG,4326.31,4274.67,-51.64
1245,2025-08-18 06:00:00,2025-08-18 08:15:00,SHORT,4274.67,4282.93,-8.26
1246,2025-08-18 08:15:00,2025-08-18 09:00:00,LONG,4282.93,4240.53,-42.4
1247,2025-08-18 09:00:00,2025-08-18 09:45:00,SHORT,4240.53,4292.72,-52.19
1248,2025-08-18 09:45:00,2025-08-18 10:30:00,LONG,4292.72,4290.85,-1.87
1249,2025-08-18 10:30:00,2025-08-18 12:00:00,SHORT,4290.85,4297.65,-6.8
1250,2025-08-18 12:00:00,2025-08-18 14:15:00,LONG,4297.65,4312.83,15.18
1251,2025-08-18 14:15:00,2025-08-18 15:00:00,SHORT,4312.83,4314.5,-1.67
1252,2025-08-18 15:00:00,2025-08-18 16:30:00,LONG,4314.5,4309.43,-5.07
1253,2025-08-18 16:30:00,2025-08-18 17:15:00,SHORT,4309.43,4353.62,-44.19
1254,2025-08-18 17:15:00,2025-08-18 18:00:00,LONG,4353.62,4334.56,-19.06
1255,2025-08-18 18:00:00,2025-08-18 18:45:00,SHORT,4334.56,4366.71,-32.15
1256,2025-08-18 18:45:00,2025-08-18 21:00:00,LONG,4366.71,4348.18,-18.53
1257,2025-08-18 21:00:00,2025-08-18 22:30:00,SHORT,4348.18,4362.57,-14.39
1258,2025-08-18 22:30:00,2025-08-18 23:15:00,LONG,4362.57,4329.71,-32.86
1259,2025-08-18 23:15:00,2025-08-19 06:45:00,SHORT,4329.71,4241.78,87.93
1260,2025-08-19 06:45:00,2025-08-19 07:30:00,LONG,4241.78,4228.62,-13.16
1261,2025-08-19 07:30:00,2025-08-19 08:15:00,SHORT,4228.62,4232.55,-3.93
1262,2025-08-19 08:15:00,2025-08-19 12:45:00,LONG,4232.55,4305.68,73.13
1263,2025-08-19 12:45:00,2025-08-19 13:30:00,SHORT,4305.68,4278.1,27.58
1264,2025-08-19 13:30:00,2025-08-19 14:15:00,LONG,4278.1,4210.96,-67.14
1265,2025-08-19 14:15:00,2025-08-19 15:45:00,SHORT,4210.96,4192.14,18.82
1266,2025-08-19 15:45:00,2025-08-19 16:30:00,LONG,4192.14,4167.28,-24.86
1267,2025-08-19 16:30:00,2025-08-19 18:00:00,SHORT,4167.28,4181.58,-14.3
1268,2025-08-19 18:00:00,2025-08-19 18:45:00,LONG,4181.58,4145.78,-35.8
1269,2025-08-19 18:45:00,2025-08-19 19:30:00,SHORT,4145.78,4155.38,-9.6
1270,2025-08-19 19:30:00,2025-08-19 20:15:00,LONG,4155.38,4144.77,-10.61
1271,2025-08-19 20:15:00,2025-08-19 21:00:00,SHORT,4144.77,4164.57,-19.8
1272,2025-08-19 21:00:00,2025-08-19 21:45:00,LONG,4164.57,4153.15,-11.42
1273,2025-08-19 21:45:00,2025-08-20 00:45:00,SHORT,4153.15,4104.95,48.2
1274,2025-08-20 00:45:00,2025-08-20 01:30:00,LONG,4104.95,4075.93,-29.02
1275,2025-08-20 01:30:00,2025-08-20 02:15:00,SHORT,4075.93,4136.8,-60.87
1276,2025-08-20 02:15:00,2025-08-20 05:15:00,LONG,4136.8,4162.46,25.66
1277,2025-08-20 05:15:00,2025-08-20 06:00:00,SHORT,4162.46,4175.49,-13.03
1278,2025-08-20 06:00:00,2025-08-20 09:45:00,LONG,4175.49,4222.74,47.25
1279,2025-08-20 09:45:00,2025-08-20 12:00:00,SHORT,4222.74,4201.14,21.6
1280,2025-08-20 12:00:00,2025-08-20 14:15:00,LONG,4201.14,4159.69,-41.45
1281,2025-08-20 14:15:00,2025-08-20 15:00:00,SHORT,4159.69,4267.17,-107.48
1282,2025-08-20 15:00:00,2025-08-20 17:15:00,LONG,4267.17,4308.56,41.39
1283,2025-08-20 17:15:00,2025-08-20 18:00:00,SHORT,4308.56,4290.01,18.55
1284,2025-08-20 18:00:00,2025-08-20 18:45:00,LONG,4290.01,4291.67,1.66
1285,2025-08-20 18:45:00,2025-08-20 19:30:00,SHORT,4291.67,4334.5,-42.83
1286,2025-08-20 19:30:00,2025-08-20 23:15:00,LONG,4334.5,4337.04,2.54
1287,2025-08-20 23:15:00,2025-08-21 03:45:00,SHORT,4337.04,4295.23,41.81
1288,2025-08-21 03:45:00,2025-08-21 04:30:00,LONG,4295.23,4301.78,6.55
1289,2025-08-21 04:30:00,2025-08-21 06:00:00,SHORT,4301.78,4293.32,8.46
1290,2025-08-21 06:00:00,2025-08-21 07:30:00,LONG,4293.32,4300.45,7.13
1291,2025-08-21 07:30:00,2025-08-21 08:15:00,SHORT,4300.45,4298.87,1.58
1292,2025-08-21 08:15:00,2025-08-21 09:00:00,LONG,4298.87,4269.7,-29.17
1293,2025-08-21 09:00:00,2025-08-21 09:45:00,SHORT,4269.7,4277.0,-7.3
1294,2025-08-21 09:45:00,2025-08-21 12:00:00,LONG,4277.0,4270.39,-6.61
1295,2025-08-21 12:00:00,2025-08-21 13:30:00,SHORT,4270.39,4288.89,-18.5
1296,2025-08-21 13:30:00,2025-08-21 15:00:00,LONG,4288.89,4235.59,-53.3
1297,2025-08-21 15:00:00,2025-08-21 15:45:00,SHORT,4235.59,4242.66,-7.07
1298,2025-08-21 15:45:00,2025-08-21 16:30:00,LONG,4242.66,4233.67,-8.99
1299,2025-08-21 16:30:00,2025-08-21 18:00:00,SHORT,4233.67,4240.61,-6.94
1300,2025-08-21 18:00:00,2025-08-21 19:30:00,LONG,4240.61,4225.41,-15.2
1301,2025-08-21 19:30:00,2025-08-21 21:00:00,SHORT,4225.41,4242.04,-16.63
1302,2025-08-21 21:00:00,2025-08-21 21:45:00,LONG,4242.04,4243.52,1.48
1303,2025-08-21 21:45:00,2025-08-21 22:30:00,SHORT,4243.52,4246.0,-2.48
1304,2025-08-21 22:30:00,2025-08-21 23:15:00,LONG,4246.0,4238.8,-7.2
1305,2025-08-21 23:15:00,2025-08-22 00:45:00,SHORT,4238.8,4245.61,-6.81
1306,2025-08-22 00:45:00,2025-08-22 03:00:00,LONG,4245.61,4297.06,51.45
1307,2025-08-22 03:00:00,2025-08-22 04:30:00,SHORT,4297.06,4285.8,11.26
1308,2025-08-22 04:30:00,2025-08-22 05:15:00,LONG,4285.8,4281.23,-4.57
1309,2025-08-22 05:15:00,2025-08-22 06:00:00,SHORT,4281.23,4303.67,-22.44
1310,2025-08-22 06:00:00,2025-08-22 06:45:00,LONG,4303.67,4294.72,-8.95
1311,2025-08-22 06:45:00,2025-08-22 07:30:00,SHORT,4294.72,4331.4,-36.68
1312,2025-08-22 07:30:00,2025-08-22 09:00:00,LONG,4331.4,4317.16,-14.24
1313,2025-08-22 09:00:00,2025-08-22 13:30:00,SHORT,4317.16,4302.03,15.13
1314,2025-08-22 13:30:00,2025-08-22 18:00:00,LONG,4302.03,4791.0,488.97
1315,2025-08-22 18:00:00,2025-08-22 19:30:00,SHORT,4791.0,4836.8,-45.8
1316,2025-08-22 19:30:00,2025-08-22 20:15:00,LONG,4836.8,4833.01,-3.79
1317,2025-08-22 20:15:00,2025-08-22 21:00:00,SHORT,4833.01,4858.1,-25.09
1318,2025-08-22 21:00:00,2025-08-22 22:30:00,LONG,4858.1,4813.15,-44.95
1319,2025-08-22 22:30:00,2025-08-22 23:15:00,SHORT,4813.15,4834.34,-21.19
1320,2025-08-22 23:15:00,2025-08-23 00:45:00,LONG,4834.34,4807.69,-26.65
1321,2025-08-23 00:45:00,2025-08-23 04:30:00,SHORT,4807.69,4733.27,74.42
1322,2025-08-23 04:30:00,2025-08-23 06:45:00,LONG,4733.27,4745.93,12.66
1323,2025-08-23 06:45:00,2025-08-23 09:00:00,SHORT,4745.93,4721.23,24.7
1324,2025-08-23 09:00:00,2025-08-23 10:30:00,LONG,4721.23,4716.25,-4.98
1325,2025-08-23 10:30:00,2025-08-23 11:15:00,SHORT,4716.25,4714.93,1.32
1326,2025-08-23 11:15:00,2025-08-23 12:00:00,LONG,4714.93,4720.0,5.07
1327,2025-08-23 12:00:00,2025-08-23 12:45:00,SHORT,4720.0,4715.04,4.96
1328,2025-08-23 12:45:00,2025-08-23 13:30:00,LONG,4715.04,4716.4,1.36
1329,2025-08-23 13:30:00,2025-08-23 14:15:00,SHORT,4716.4,4749.17,-32.77
1330,2025-08-23 14:15:00,2025-08-23 15:00:00,LONG,4749.17,4731.35,-17.82
1331,2025-08-23 15:00:00,2025-08-23 15:45:00,SHORT,4731.35,4751.0,-19.65
1332,2025-08-23 15:45:00,2025-08-23 19:30:00,LONG,4751.0,4751.72,0.72
1333,2025-08-23 19:30:00,2025-08-23 21:00:00,SHORT,4751.72,4749.89,1.83
1334,2025-08-23 21:00:00,2025-08-24 00:00:00,LONG,4749.89,4784.3,34.41
1335,2025-08-24 00:00:00,2025-08-24 00:45:00,SHORT,4784.3,4798.25,-13.95
1336,2025-08-24 00:45:00,2025-08-24 01:30:00,LONG,4798.25,4791.2,-7.05
1337,2025-08-24 01:30:00,2025-08-24 03:45:00,SHORT,4791.2,4788.59,2.61
1338,2025-08-24 03:45:00,2025-08-24 04:30:00,LONG,4788.59,4782.33,-6.26
1339,2025-08-24 04:30:00,2025-08-24 05:15:00,SHORT,4782.33,4791.58,-9.25
1340,2025-08-24 05:15:00,2025-08-24 06:00:00,LONG,4791.58,4781.57,-10.01
1341,2025-08-24 06:00:00,2025-08-24 07:30:00,SHORT,4781.57,4767.02,14.55
1342,2025-08-24 07:30:00,2025-08-24 10:30:00,LONG,4767.02,4748.87,-18.15
1343,2025-08-24 10:30:00,2025-08-24 12:00:00,SHORT,4748.87,4748.88,-0.01
1344,2025-08-24 12:00:00,2025-08-24 19:30:00,LONG,4748.88,4850.78,101.9
1345,2025-08-24 19:30:00,2025-08-24 21:45:00,SHORT,4850.78,4785.0,65.78
1346,2025-08-24 21:45:00,2025-08-24 22:30:00,LONG,4785.0,4753.31,-31.69
1347,2025-08-24 22:30:00,2025-08-24 23:15:00,SHORT,4753.31,4795.96,-42.65
1348,2025-08-24 23:15:00,2025-08-25 00:00:00,LONG,4795.96,4788.94,-7.02
1349,2025-08-25 00:00:00,2025-08-25 01:30:00,SHORT,4788.94,4715.82,73.12
1350,2025-08-25 01:30:00,2025-08-25 03:45:00,LONG,4715.82,4727.41,11.59
1351,2025-08-25 03:45:00,2025-08-25 09:00:00,SHORT,4727.41,4592.61,134.8
1352,2025-08-25 09:00:00,2025-08-25 10:30:00,LONG,4592.61,4543.28,-49.33
1353,2025-08-25 10:30:00,2025-08-25 11:15:00,SHORT,4543.28,4568.51,-25.23
1354,2025-08-25 11:15:00,2025-08-25 15:45:00,LONG,4568.51,4612.57,44.06
1355,2025-08-25 15:45:00,2025-08-25 21:45:00,SHORT,4612.57,4350.81,261.76
1356,2025-08-25 21:45:00,2025-08-25 23:15:00,LONG,4350.81,4365.02,14.21
1357,2025-08-25 23:15:00,2025-08-26 01:30:00,SHORT,4365.02,4390.73,-25.71
1358,2025-08-26 01:30:00,2025-08-26 03:00:00,LONG,4390.73,4383.73,-7.0
1359,2025-08-26 03:00:00,2025-08-26 03:45:00,SHORT,4383.73,4402.58,-18.85
1360,2025-08-26 03:45:00,2025-08-26 06:00:00,LONG,4402.58,4435.1,32.52
1361,2025-08-26 06:00:00,2025-08-26 08:15:00,SHORT,4435.1,4411.95,23.15
1362,2025-08-26 08:15:00,2025-08-26 09:45:00,LONG,4411.95,4419.93,7.98
1363,2025-08-26 09:45:00,2025-08-26 11:15:00,SHORT,4419.93,4421.25,-1.32
1364,2025-08-26 11:15:00,2025-08-26 14:15:00,LONG,4421.25,4501.05,79.8
1365,2025-08-26 14:15:00,2025-08-26 15:00:00,SHORT,4501.05,4543.56,-42.51
1366,2025-08-26 15:00:00,2025-08-26 15:45:00,LONG,4543.56,4519.02,-24.54
1367,2025-08-26 15:45:00,2025-08-26 16:30:00,SHORT,4519.02,4525.43,-6.41
1368,2025-08-26 16:30:00,2025-08-26 18:00:00,LONG,4525.43,4530.09,4.66
1369,2025-08-26 18:00:00,2025-08-26 18:45:00,SHORT,4530.09,4548.02,-17.93
1370,2025-08-26 18:45:00,2025-08-26 21:00:00,LONG,4548.02,4568.88,20.86
1371,2025-08-26 21:00:00,2025-08-26 21:45:00,SHORT,4568.88,4605.07,-36.19
1372,2025-08-26 21:45:00,2025-08-26 22:30:00,LONG,4605.07,4581.38,-23.69
1373,2025-08-26 22:30:00,2025-08-26 23:15:00,SHORT,4581.38,4602.0,-20.62
1374,2025-08-26 23:15:00,2025-08-27 00:00:00,LONG,4602.0,4590.02,-11.98
1375,2025-08-27 00:00:00,2025-08-27 03:00:00,SHORT,4590.02,4565.84,24.18
1376,2025-08-27 03:00:00,2025-08-27 06:00:00,LONG,4565.84,4602.13,36.29
1377,2025-08-27 06:00:00,2025-08-27 09:00:00,SHORT,4602.13,4596.34,5.79
1378,2025-08-27 09:00:00,2025-08-27 10:30:00,LONG,4596.34,4578.82,-17.52
1379,2025-08-27 10:30:00,2025-08-27 11:15:00,SHORT,4578.82,4591.48,-12.66
1380,2025-08-27 11:15:00,2025-08-27 12:45:00,LONG,4591.48,4614.66,23.18
1381,2025-08-27 12:45:00,2025-08-27 13:30:00,SHORT,4614.66,4626.5,-11.84
1382,2025-08-27 13:30:00,2025-08-27 14:15:00,LONG,4626.5,4632.63,6.13
1383,2025-08-27 14:15:00,2025-08-27 15:45:00,SHORT,4632.63,4657.57,-24.94
1384,2025-08-27 15:45:00,2025-08-27 16:30:00,LONG,4657.57,4621.62,-35.95
1385,2025-08-27 16:30:00,2025-08-27 18:00:00,SHORT,4621.62,4640.28,-18.66
1386,2025-08-27 18:00:00,2025-08-27 18:45:00,LONG,4640.28,4591.73,-48.55
1387,2025-08-27 18:45:00,2025-08-27 21:00:00,SHORT,4591.73,4577.66,14.07
1388,2025-08-27 21:00:00,2025-08-27 21:45:00,LONG,4577.66,4527.72,-49.94
1389,2025-08-27 21:45:00,2025-08-27 23:15:00,SHORT,4527.72,4518.34,9.38
1390,2025-08-27 23:15:00,2025-08-28 00:00:00,LONG,4518.34,4517.94,-0.4
1391,2025-08-28 00:00:00,2025-08-28 01:30:00,SHORT,4517.94,4511.33,6.61
1392,2025-08-28 01:30:00,2025-08-28 03:00:00,LONG,4511.33,4532.48,21.15
1393,2025-08-28 03:00:00,2025-08-28 03:45:00,SHORT,4532.48,4541.63,-9.15
1394,2025-08-28 03:45:00,2025-08-28 07:30:00,LONG,4541.63,4575.77,34.14
1395,2025-08-28 07:30:00,2025-08-28 08:15:00,SHORT,4575.77,4600.64,-24.87
1396,2025-08-28 08:15:00,2025-08-28 09:45:00,LONG,4600.64,4586.5,-14.14
1397,2025-08-28 09:45:00,2025-08-28 10:30:00,SHORT,4586.5,4605.0,-18.5
1398,2025-08-28 10:30:00,2025-08-28 11:15:00,LONG,4605.0,4598.71,-6.29
1399,2025-08-28 11:15:00,2025-08-28 12:45:00,SHORT,4598.71,4599.87,-1.16
1400,2025-08-28 12:45:00,2025-08-28 14:15:00,LONG,4599.87,4555.14,-44.73
1401,2025-08-28 14:15:00,2025-08-28 16:30:00,SHORT,4555.14,4518.83,36.31
1402,2025-08-28 16:30:00,2025-08-28 17:15:00,LONG,4518.83,4489.37,-29.46
1403,2025-08-28 17:15:00,2025-08-28 18:00:00,SHORT,4489.37,4480.68,8.69
1404,2025-08-28 18:00:00,2025-08-28 19:30:00,LONG,4480.68,4457.88,-22.8
1405,2025-08-28 19:30:00,2025-08-28 20:15:00,SHORT,4457.88,4461.59,-3.71
1406,2025-08-28 20:15:00,2025-08-28 21:00:00,LONG,4461.59,4473.32,11.73
1407,2025-08-28 21:00:00,2025-08-28 21:45:00,SHORT,4473.32,4488.4,-15.08
1408,2025-08-28 21:45:00,2025-08-28 23:15:00,LONG,4488.4,4501.11,12.71
1409,2025-08-28 23:15:00,2025-08-29 00:00:00,SHORT,4501.11,4496.59,4.52
1410,2025-08-29 00:00:00,2025-08-29 00:45:00,LONG,4496.59,4481.62,-14.97
1411,2025-08-29 00:45:00,2025-08-29 02:15:00,SHORT,4481.62,4477.73,3.89
1412,2025-08-29 02:15:00,2025-08-29 05:15:00,LONG,4477.73,4471.4,-6.33
1413,2025-08-29 05:15:00,2025-08-29 06:00:00,SHORT,4471.4,4465.18,6.22
1414,2025-08-29 06:00:00,2025-08-29 07:30:00,LONG,4465.18,4382.1,-83.08
1415,2025-08-29 07:30:00,2025-08-29 10:30:00,SHORT,4382.1,4353.0,29.1
1416,2025-08-29 10:30:00,2025-08-29 13:30:00,LONG,4353.0,4347.3,-5.7
1417,2025-08-29 13:30:00,2025-08-29 15:45:00,SHORT,4347.3,4316.09,31.21
1418,2025-08-29 15:45:00,2025-08-29 17:15:00,LONG,4316.09,4343.09,27.0
1419,2025-08-29 17:15:00,2025-08-29 19:30:00,SHORT,4343.09,4349.6,-6.51
1420,2025-08-29 19:30:00,2025-08-29 20:15:00,LONG,4349.6,4340.19,-9.41
1421,2025-08-29 20:15:00,2025-08-29 21:45:00,SHORT,4340.19,4364.79,-24.6
1422,2025-08-29 21:45:00,2025-08-30 00:00:00,LONG,4364.79,4348.12,-16.67
1423,2025-08-30 00:00:00,2025-08-30 02:15:00,SHORT,4348.12,4309.29,38.83
1424,2025-08-30 02:15:00,2025-08-30 06:00:00,LONG,4309.29,4376.88,67.59
1425,2025-08-30 06:00:00,2025-08-30 06:45:00,SHORT,4376.88,4397.04,-20.16
1426,2025-08-30 06:45:00,2025-08-30 07:30:00,LONG,4397.04,4408.9,11.86
1427,2025-08-30 07:30:00,2025-08-30 10:30:00,SHORT,4408.9,4386.99,21.91
1428,2025-08-30 10:30:00,2025-08-30 12:45:00,LONG,4386.99,4367.82,-19.17
1429,2025-08-30 12:45:00,2025-08-30 15:00:00,SHORT,4367.82,4364.07,3.75
1430,2025-08-30 15:00:00,2025-08-30 16:30:00,LONG,4364.07,4368.67,4.6
1431,2025-08-30 16:30:00,2025-08-30 17:15:00,SHORT,4368.67,4365.03,3.64
1432,2025-08-30 17:15:00,2025-08-30 18:45:00,LONG,4365.03,4350.0,-15.03
1433,2025-08-30 18:45:00,2025-08-30 22:30:00,SHORT,4350.0,4358.75,-8.75
1434,2025-08-30 22:30:00,2025-08-31 02:15:00,LONG,4358.75,4455.6,96.85
1435,2025-08-31 02:15:00,2025-08-31 03:45:00,SHORT,4455.6,4488.12,-32.52
1436,2025-08-31 03:45:00,2025-08-31 04:30:00,LONG,4488.12,4464.45,-23.67
1437,2025-08-31 04:30:00,2025-08-31 06:00:00,SHORT,4464.45,4455.63,8.82
1438,2025-08-31 06:00:00,2025-08-31 06:45:00,LONG,4455.63,4434.6,-21.03
1439,2025-08-31 06:45:00,2025-08-31 07:30:00,SHORT,4434.6,4455.41,-20.81
1440,2025-08-31 07:30:00,2025-08-31 10:30:00,LONG,4455.41,4453.03,-2.38
1441,2025-08-31 10:30:00,2025-08-31 12:00:00,SHORT,4453.03,4473.56,-20.53
1442,2025-08-31 12:00:00,2025-08-31 12:45:00,LONG,4473.56,4489.58,16.02
1443,2025-08-31 12:45:00,2025-08-31 15:45:00,SHORT,4489.58,4485.27,4.31
1444,2025-08-31 15:45:00,2025-08-31 16:30:00,LONG,4485.27,4470.59,-14.68
1445,2025-08-31 16:30:00,2025-08-31 17:15:00,SHORT,4470.59,4483.6,-13.01
1446,2025-08-31 17:15:00,2025-08-31 18:00:00,LONG,4483.6,4483.71,0.11
1447,2025-08-31 18:00:00,2025-08-31 18:45:00,SHORT,4483.71,4489.71,-6.0
1448,2025-08-31 18:45:00,2025-08-31 19:30:00,LONG,4489.71,4476.82,-12.89
1449,2025-08-31 19:30:00,2025-08-31 21:45:00,SHORT,4476.82,4470.01,6.81
1450,2025-08-31 21:45:00,2025-08-31 23:15:00,LONG,4470.01,4407.99,-62.02
1451,2025-08-31 23:15:00,2025-09-01 00:45:00,SHORT,4407.99,4396.49,11.5
1452,2025-09-01 00:45:00,2025-09-01 02:15:00,LONG,4396.49,4392.28,-4.21
1453,2025-09-01 02:15:00,2025-09-01 03:45:00,SHORT,4392.28,4404.16,-11.88
1454,2025-09-01 03:45:00,2025-09-01 04:30:00,LONG,4404.16,4379.32,-24.84
1455,2025-09-01 04:30:00,2025-09-01 06:00:00,SHORT,4379.32,4389.72,-10.4
1456,2025-09-01 06:00:00,2025-09-01 09:45:00,LONG,4389.72,4441.36,51.64
1457,2025-09-01 09:45:00,2025-09-01 12:45:00,SHORT,4441.36,4403.2,38.16
1458,2025-09-01 12:45:00,2025-09-01 15:45:00,LONG,4403.2,4362.01,-41.19
1459,2025-09-01 15:45:00,2025-09-01 18:45:00,SHORT,4362.01,4346.94,15.07
1460,2025-09-01 18:45:00,2025-09-01 20:15:00,LONG,4346.94,4349.97,3.03
1461,2025-09-01 20:15:00,2025-09-01 22:30:00,SHORT,4349.97,4262.0,87.97
1462,2025-09-01 22:30:00,2025-09-02 00:45:00,LONG,4262.0,4303.86,41.86
