trade_no,entry_time,exit_time,dir,entry_px,exit_px,pnl
1470,2026-03-08 21:00:00,2026-03-09 00:00:00,SHORT,1951.05,1945.51,5.54
1471,2026-03-09 00:00:00,2026-03-09 00:15:00,LONG,1945.51,1937.47,-8.04
1472,2026-03-09 00:15:00,2026-03-09 00:30:00,SHORT,1937.47,1952.55,-15.08
1473,2026-03-09 00:30:00,2026-03-09 22:30:00,LONG,1952.55,2017.34,64.79
1474,2026-03-09 22:30:00,2026-03-10 02:30:00,SHORT,2017.34,2028.44,-11.1
1475,2026-03-10 02:30:00,2026-03-10 13:30:00,LONG,2028.44,2049.07,20.63
1476,2026-03-10 13:30:00,2026-03-10 14:45:00,SHORT,2049.07,2062.74,-13.67
1477,2026-03-10 14:45:00,2026-03-10 18:00:00,LONG,2062.74,2062.01,-0.73
1478,2026-03-10 18:00:00,2026-03-11 10:30:00,SHORT,2062.01,2026.32,35.69
1479,2026-03-11 10:30:00,2026-03-11 11:15:00,LONG,2026.32,2027.93,1.61
1480,2026-03-11 11:15:00,2026-03-11 12:15:00,SHORT,2027.93,2026.52,1.41
1481,2026-03-11 12:15:00,2026-03-11 23:45:00,LONG,2026.52,2050.0,23.48
1482,2026-03-11 23:45:00,2026-03-12 09:30:00,SHORT,2050.0,2046.83,3.17
1483,2026-03-12 09:30:00,2026-03-12 18:15:00,LONG,2046.83,2050.09,3.26
1484,2026-03-12 18:15:00,2026-03-12 19:15:00,SHORT,2050.09,2056.36,-6.27
1485,2026-03-12 19:15:00,2026-03-12 21:15:00,LONG,2056.36,2061.61,5.25
1486,2026-03-12 21:15:00,2026-03-12 22:45:00,SHORT,2061.61,2064.6,-3.0
1487,2026-03-12 22:45:00,2026-03-13 08:00:00,LONG,2064.6,2093.42,28.82
1488,2026-03-13 08:00:00,2026-03-13 08:30:00,SHORT,2093.42,2104.16,-10.74
1489,2026-03-13 08:30:00,2026-03-13 16:15:00,LONG,2104.16,2113.85,9.68
1490,2026-03-13 16:15:00,2026-03-13 16:30:00,SHORT,2113.85,2133.46,-19.61
1491,2026-03-13 16:30:00,2026-03-13 17:15:00,LONG,2133.46,2128.0,-5.46
1492,2026-03-13 17:15:00,2026-03-14 04:00:00,SHORT,2128.0,2104.43,23.56
1493,2026-03-14 04:00:00,2026-03-14 04:45:00,LONG,2104.43,2100.96,-3.47
1494,2026-03-14 04:45:00,2026-03-14 18:30:00,SHORT,2100.96,2075.71,25.25
1495,2026-03-14 18:30:00,2026-03-15 13:00:00,LONG,2075.71,2106.05,30.34
1496,2026-03-15 13:00:00,2026-03-15 17:45:00,SHORT,2106.05,2100.07,5.98
1497,2026-03-15 17:45:00,2026-03-15 18:45:00,LONG,2100.07,2103.62,3.55
1498,2026-03-15 18:45:00,2026-03-15 19:00:00,SHORT,2103.62,2106.98,-3.36
1499,2026-03-15 19:00:00,2026-03-17 03:30:00,LONG,2106.98,2327.93,220.95
1500,2026-03-17 03:30:00,2026-03-17 13:30:00,SHORT,2327.93,2328.22,-0.29
1501,2026-03-17 13:30:00,2026-03-17 15:30:00,LONG,2328.22,2310.75,-17.47
1502,2026-03-17 15:30:00,2026-03-17 16:15:00,SHORT,2310.75,2331.48,-20.73
1503,2026-03-17 16:15:00,2026-03-17 19:30:00,LONG,2331.48,2328.13,-3.35
1504,2026-03-17 19:30:00,2026-03-17 20:15:00,SHORT,2328.13,2324.45,3.68
1505,2026-03-17 20:15:00,2026-03-17 22:30:00,LONG,2324.45,2324.04,-0.41
1506,2026-03-17 22:30:00,2026-03-18 02:00:00,SHORT,2324.04,2331.32,-7.28
1507,2026-03-18 02:00:00,2026-03-18 05:15:00,LONG,2331.32,2326.27,-5.05
1508,2026-03-18 05:15:00,2026-03-18 09:00:00,SHORT,2326.27,2326.53,-0.26
1509,2026-03-18 09:00:00,2026-03-18 10:30:00,LONG,2326.53,2326.78,0.25
1510,2026-03-18 10:30:00,2026-03-19 01:30:00,SHORT,2326.78,2198.73,128.04
1511,2026-03-19 01:30:00,2026-03-19 06:00:00,LONG,2198.73,2184.19,-14.55
1512,2026-03-19 06:00:00,2026-03-19 19:15:00,SHORT,2184.19,2151.04,33.14
1513,2026-03-19 19:15:00,2026-03-19 22:30:00,LONG,2151.04,2144.43,-6.62
1514,2026-03-19 22:30:00,2026-03-19 23:00:00,SHORT,2144.43,2147.04,-2.61
1515,2026-03-19 23:00:00,2026-03-19 23:30:00,LONG,2147.04,2135.59,-11.45
1516,2026-03-19 23:30:00,2026-03-20 00:00:00,SHORT,2135.59,2144.38,-8.79
1517,2026-03-20 00:00:00,2026-03-20 06:15:00,LONG,2144.38,2133.58,-10.81
1518,2026-03-20 06:15:00,2026-03-20 07:30:00,SHORT,2133.58,2145.8,-12.22
1519,2026-03-20 07:30:00,2026-03-20 09:15:00,LONG,2145.8,2145.63,-0.17
1520,2026-03-20 09:15:00,2026-03-20 10:30:00,SHORT,2145.63,2143.29,2.34
1521,2026-03-20 10:30:00,2026-03-20 11:30:00,LONG,2143.29,2142.9,-0.39
1522,2026-03-20 11:30:00,2026-03-20 21:15:00,SHORT,2142.9,2138.84,4.05
1523,2026-03-20 21:15:00,2026-03-21 14:45:00,LONG,2138.84,2157.09,18.25
1524,2026-03-21 14:45:00,2026-03-21 18:30:00,SHORT,2157.09,2154.02,3.07
1525,2026-03-21 18:30:00,2026-03-21 18:45:00,LONG,2154.02,2152.64,-1.38
1526,2026-03-21 18:45:00,2026-03-21 20:30:00,SHORT,2152.64,2156.17,-3.54
1527,2026-03-21 20:30:00,2026-03-21 21:45:00,LONG,2156.17,2153.19,-2.98
1528,2026-03-21 21:45:00,2026-03-23 02:15:00,SHORT,2153.19,2058.15,95.05
1529,2026-03-23 02:15:00,2026-03-23 06:00:00,LONG,2058.15,2062.99,4.85
1530,2026-03-23 06:00:00,2026-03-23 08:00:00,SHORT,2062.99,2054.35,8.64
1531,2026-03-23 08:00:00,2026-03-23 09:00:00,LONG,2054.35,2041.51,-12.84
1532,2026-03-23 09:00:00,2026-03-23 11:00:00,SHORT,2041.51,2055.03,-13.52
1533,2026-03-23 11:00:00,2026-03-23 23:00:00,LONG,2055.03,2147.07,92.05
1534,2026-03-23 23:00:00,2026-03-24 07:00:00,SHORT,2147.07,2149.72,-2.65
1535,2026-03-24 07:00:00,2026-03-24 14:00:00,LONG,2149.72,2128.12,-21.6
1536,2026-03-24 14:00:00,2026-03-24 20:30:00,SHORT,2128.12,2150.53,-22.42
1537,2026-03-24 20:30:00,2026-03-25 15:00:00,LONG,2150.53,2167.01,16.48
1538,2026-03-25 15:00:00,2026-03-25 16:15:00,SHORT,2167.01,2169.65,-2.64
1539,2026-03-25 16:15:00,2026-03-25 18:30:00,LONG,2169.65,2164.37,-5.28
1540,2026-03-25 18:30:00,2026-03-25 22:30:00,SHORT,2164.37,2167.36,-2.99
1541,2026-03-25 22:30:00,2026-03-25 23:30:00,LONG,2167.36,2167.58,0.22
1542,2026-03-25 23:30:00,2026-03-26 21:15:00,SHORT,2167.58,2075.56,92.02
1543,2026-03-26 21:15:00,2026-03-26 22:15:00,LONG,2075.56,2064.04,-11.51
1544,2026-03-26 22:15:00,2026-03-27 00:00:00,SHORT,2064.04,2064.51,-0.46
1545,2026-03-27 00:00:00,2026-03-27 00:15:00,LONG,2064.51,2061.63,-2.88
1546,2026-03-27 00:15:00,2026-03-27 01:00:00,SHORT,2061.63,2070.56,-8.93
1547,2026-03-27 01:00:00,2026-03-27 03:00:00,LONG,2070.56,2064.73,-5.84
1548,2026-03-27 03:00:00,2026-03-27 05:00:00,SHORT,2064.73,2058.37,6.36
1549,2026-03-27 05:00:00,2026-03-27 08:15:00,LONG,2058.37,2057.54,-0.83
1550,2026-03-27 08:15:00,2026-03-27 23:15:00,SHORT,2057.54,1988.72,68.82
1551,2026-03-27 23:15:00,2026-03-28 01:00:00,LONG,1988.72,1990.22,1.5
1552,2026-03-28 01:00:00,2026-03-28 04:15:00,SHORT,1990.22,1990.24,-0.02
1553,2026-03-28 04:15:00,2026-03-28 21:45:00,LONG,1990.24,2016.72,26.47
1554,2026-03-28 21:45:00,2026-03-29 16:15:00,SHORT,2016.72,1998.1,18.61
1555,2026-03-29 16:15:00,2026-03-29 17:00:00,LONG,1998.1,1994.15,-3.95
1556,2026-03-29 17:00:00,2026-03-29 18:30:00,SHORT,1994.15,1997.34,-3.19
1557,2026-03-29 18:30:00,2026-03-29 19:30:00,LONG,1997.34,1994.44,-2.9
1558,2026-03-29 19:30:00,2026-03-29 20:15:00,SHORT,1994.44,1999.72,-5.28
1559,2026-03-29 20:15:00,2026-03-29 22:00:00,LONG,1999.72,2004.1,4.38
1560,2026-03-29 22:00:00,2026-03-30 00:15:00,SHORT,2004.1,1993.32,10.78
1561,2026-03-30 00:15:00,2026-03-30 17:15:00,LONG,1993.32,2053.77,60.45
1562,2026-03-30 17:15:00,2026-03-31 01:15:00,SHORT,2053.77,2047.1,6.68
1563,2026-03-31 01:15:00,2026-03-31 08:30:00,LONG,2047.1,2049.24,2.14
1564,2026-03-31 08:30:00,2026-03-31 12:15:00,SHORT,2049.24,2044.85,4.39
1565,2026-03-31 12:15:00,2026-03-31 12:45:00,LONG,2044.85,2048.68,3.83
1566,2026-03-31 12:45:00,2026-03-31 13:00:00,SHORT,2048.68,2055.95,-7.27
1567,2026-03-31 13:00:00,2026-03-31 14:45:00,LONG,2055.95,2056.08,0.13
1568,2026-03-31 14:45:00,2026-03-31 15:00:00,SHORT,2056.08,2061.42,-5.33
1569,2026-03-31 15:00:00,2026-04-01 02:15:00,LONG,2061.42,2086.19,24.77
1570,2026-04-01 02:15:00,2026-04-01 03:00:00,SHORT,2086.19,2094.42,-8.23
1571,2026-04-01 03:00:00,2026-04-01 13:30:00,LONG,2094.42,2121.73,27.31
1572,2026-04-01 13:30:00,2026-04-01 15:15:00,SHORT,2121.73,2132.46,-10.73
1573,2026-04-01 15:15:00,2026-04-01 16:00:00,LONG,2132.46,2128.11,-4.35
1574,2026-04-01 16:00:00,2026-04-01 16:15:00,SHORT,2128.11,2133.94,-5.83
1575,2026-04-01 16:15:00,2026-04-01 18:00:00,LONG,2133.94,2127.81,-6.14
1576,2026-04-01 18:00:00,2026-04-01 19:15:00,SHORT,2127.81,2137.44,-9.63
1577,2026-04-01 19:15:00,2026-04-02 01:15:00,LONG,2137.44,2129.37,-8.07
1578,2026-04-02 01:15:00,2026-04-02 14:30:00,SHORT,2129.37,2049.53,79.84
1579,2026-04-02 14:30:00,2026-04-03 01:30:00,LONG,2049.53,2055.13,5.6
1580,2026-04-03 01:30:00,2026-04-03 05:30:00,SHORT,2055.13,2057.58,-2.44
1581,2026-04-03 05:30:00,2026-04-03 12:45:00,LONG,2057.58,2051.54,-6.03
1582,2026-04-03 12:45:00,2026-04-03 21:00:00,SHORT,2051.54,2054.67,-3.12
1583,2026-04-03 21:00:00,2026-04-03 22:45:00,LONG,2054.67,2052.02,-2.65
1584,2026-04-03 22:45:00,2026-04-03 23:45:00,SHORT,2052.02,2053.05,-1.03
1585,2026-04-03 23:45:00,2026-04-04 04:00:00,LONG,2053.05,2048.94,-4.11
1586,2026-04-04 04:00:00,2026-04-04 05:15:00,SHORT,2048.94,2052.39,-3.45
1587,2026-04-04 05:15:00,2026-04-04 08:30:00,LONG,2052.39,2053.82,1.43
1588,2026-04-04 08:30:00,2026-04-04 10:30:00,SHORT,2053.82,2050.34,3.47
1589,2026-04-04 10:30:00,2026-04-04 12:30:00,LONG,2050.34,2050.2,-0.14
1590,2026-04-04 12:30:00,2026-04-04 13:30:00,SHORT,2050.2,2051.74,-1.54
1591,2026-04-04 13:30:00,2026-04-04 14:30:00,LONG,2051.74,2050.24,-1.5
1592,2026-04-04 14:30:00,2026-04-04 14:45:00,SHORT,2050.24,2052.34,-2.1
1593,2026-04-04 14:45:00,2026-04-05 02:00:00,LONG,2052.34,2054.94,2.61
1594,2026-04-05 02:00:00,2026-04-05 15:15:00,SHORT,2054.94,2044.8,10.15
1595,2026-04-05 15:15:00,2026-04-06 17:00:00,LONG,2044.8,2132.19,87.39
1596,2026-04-06 17:00:00,2026-04-06 20:15:00,SHORT,2132.19,2150.65,-18.46
1597,2026-04-06 20:15:00,2026-04-06 21:30:00,LONG,2150.65,2142.2,-8.44
1598,2026-04-06 21:30:00,2026-04-07 08:30:00,SHORT,2142.2,2114.11,28.09
1599,2026-04-07 08:30:00,2026-04-07 10:15:00,LONG,2114.11,2109.89,-4.22
1600,2026-04-07 10:15:00,2026-04-07 17:30:00,SHORT,2109.89,2090.17,19.72
1601,2026-04-07 17:30:00,2026-04-07 18:45:00,LONG,2090.17,2082.74,-7.43
1602,2026-04-07 18:45:00,2026-04-07 19:15:00,SHORT,2082.74,2093.12,-10.37
1603,2026-04-07 19:15:00,2026-04-08 11:30:00,LONG,2093.12,2248.14,155.02
1604,2026-04-08 11:30:00,2026-04-08 13:00:00,SHORT,2248.14,2262.32,-14.18
1605,2026-04-08 13:00:00,2026-04-08 13:30:00,LONG,2262.32,2252.29,-10.03
1606,2026-04-08 13:30:00,2026-04-09 08:30:00,SHORT,2252.29,2183.49,68.8
1607,2026-04-09 08:30:00,2026-04-09 08:45:00,LONG,2183.49,2184.67,1.18
1608,2026-04-09 08:45:00,2026-04-09 09:45:00,SHORT,2184.67,2190.8,-6.14
1609,2026-04-09 09:45:00,2026-04-09 11:15:00,LONG,2190.8,2181.07,-9.74
1610,2026-04-09 11:15:00,2026-04-09 12:15:00,SHORT,2181.07,2185.16,-4.09
1611,2026-04-09 12:15:00,2026-04-09 13:00:00,LONG,2185.16,2178.45,-6.71
1612,2026-04-09 13:00:00,2026-04-09 15:00:00,SHORT,2178.45,2186.32,-7.87
1613,2026-04-09 15:00:00,2026-04-09 22:45:00,LONG,2186.32,2202.29,15.97
1614,2026-04-09 22:45:00,2026-04-10 10:45:00,SHORT,2202.29,2196.59,5.7
1615,2026-04-10 10:45:00,2026-04-11 00:15:00,LONG,2196.59,2238.95,42.37
1616,2026-04-11 00:15:00,2026-04-11 01:45:00,SHORT,2238.95,2244.71,-5.75
1617,2026-04-11 01:45:00,2026-04-11 03:45:00,LONG,2244.71,2242.52,-2.18
1618,2026-04-11 03:45:00,2026-04-11 09:15:00,SHORT,2242.52,2237.2,5.32
1619,2026-04-11 09:15:00,2026-04-11 10:00:00,LONG,2237.2,2239.78,2.57
1620,2026-04-11 10:00:00,2026-04-11 11:30:00,SHORT,2239.78,2241.6,-1.82
1621,2026-04-11 11:30:00,2026-04-11 13:00:00,LONG,2241.6,2242.92,1.32
1622,2026-04-11 13:00:00,2026-04-11 14:00:00,SHORT,2242.92,2243.82,-0.9
1623,2026-04-11 14:00:00,2026-04-12 01:30:00,LONG,2243.82,2279.29,35.47
1624,2026-04-12 01:30:00,2026-04-12 18:30:00,SHORT,2279.29,2205.83,73.45
1625,2026-04-12 18:30:00,2026-04-12 19:45:00,LONG,2205.83,2197.91,-7.92
1626,2026-04-12 19:45:00,2026-04-12 20:30:00,SHORT,2197.91,2201.1,-3.19
1627,2026-04-12 20:30:00,2026-04-12 22:00:00,LONG,2201.1,2205.74,4.64
1628,2026-04-12 22:00:00,2026-04-13 00:15:00,SHORT,2205.74,2201.94,3.81
1629,2026-04-13 00:15:00,2026-04-13 02:00:00,LONG,2201.94,2199.25,-2.69
1630,2026-04-13 02:00:00,2026-04-13 02:15:00,SHORT,2199.25,2199.24,0.02
1631,2026-04-13 02:15:00,2026-04-13 02:30:00,LONG,2199.24,2196.16,-3.08
1632,2026-04-13 02:30:00,2026-04-13 12:45:00,SHORT,2196.16,2183.9,12.26
1633,2026-04-13 12:45:00,2026-04-13 13:30:00,LONG,2183.9,2189.43,5.54
1634,2026-04-13 13:30:00,2026-04-13 13:45:00,SHORT,2189.43,2196.84,-7.41
1635,2026-04-13 13:45:00,2026-04-14 11:15:00,LONG,2196.84,2369.36,172.52
1636,2026-04-14 11:15:00,2026-04-14 11:45:00,SHORT,2369.36,2377.02,-7.66
1637,2026-04-14 11:45:00,2026-04-14 12:00:00,LONG,2377.02,2370.21,-6.81
1638,2026-04-14 12:00:00,2026-04-14 13:00:00,SHORT,2370.21,2378.77,-8.57
1639,2026-04-14 13:00:00,2026-04-14 14:45:00,LONG,2378.77,2354.81,-23.97
1640,2026-04-14 14:45:00,2026-04-15 04:00:00,SHORT,2354.81,2333.64,21.16
1641,2026-04-15 04:00:00,2026-04-15 05:15:00,LONG,2333.64,2325.05,-8.6
1642,2026-04-15 05:15:00,2026-04-15 08:30:00,SHORT,2325.05,2329.98,-4.94
1643,2026-04-15 08:30:00,2026-04-15 09:00:00,LONG,2329.98,2321.44,-8.55
1644,2026-04-15 09:00:00,2026-04-15 11:00:00,SHORT,2321.44,2323.1,-1.66
1645,2026-04-15 11:00:00,2026-04-15 13:30:00,LONG,2323.1,2327.87,4.77
1646,2026-04-15 13:30:00,2026-04-15 13:45:00,SHORT,2327.87,2324.95,2.91
1647,2026-04-15 13:45:00,2026-04-16 04:45:00,LONG,2324.95,2357.77,32.81
1648,2026-04-16 04:45:00,2026-04-16 13:15:00,SHORT,2357.77,2350.49,7.27
1649,2026-04-16 13:15:00,2026-04-16 13:30:00,LONG,2350.49,2344.53,-5.96
1650,2026-04-16 13:30:00,2026-04-16 18:45:00,SHORT,2344.53,2341.44,3.09
1651,2026-04-16 18:45:00,2026-04-17 01:15:00,LONG,2341.44,2339.65,-1.79
1652,2026-04-17 01:15:00,2026-04-17 07:00:00,SHORT,2339.65,2334.76,4.89
1653,2026-04-17 07:00:00,2026-04-17 07:15:00,LONG,2334.76,2335.2,0.45
1654,2026-04-17 07:15:00,2026-04-17 08:15:00,SHORT,2335.2,2341.56,-6.35
1655,2026-04-17 08:15:00,2026-04-18 00:30:00,LONG,2341.56,2416.18,74.62
1656,2026-04-18 00:30:00,2026-04-18 22:45:00,SHORT,2416.18,2357.88,58.3
1657,2026-04-18 22:45:00,2026-04-18 23:45:00,LONG,2357.88,2350.04,-7.83
1658,2026-04-18 23:45:00,2026-04-19 12:00:00,SHORT,2350.04,2334.36,15.69
1659,2026-04-19 12:00:00,2026-04-19 12:15:00,LONG,2334.36,2328.57,-5.79
1660,2026-04-19 12:15:00,2026-04-19 12:45:00,SHORT,2328.57,2330.19,-1.62
1661,2026-04-19 12:45:00,2026-04-19 15:30:00,LONG,2330.19,2329.47,-0.72
1662,2026-04-19 15:30:00,2026-04-20 06:30:00,SHORT,2329.47,2279.69,49.78
1663,2026-04-20 06:30:00,2026-04-20 14:45:00,LONG,2279.69,2289.2,9.5
1664,2026-04-20 14:45:00,2026-04-20 15:15:00,SHORT,2289.2,2307.21,-18.02
1665,2026-04-20 15:15:00,2026-04-20 23:00:00,LONG,2307.21,2314.72,7.51
1666,2026-04-20 23:00:00,2026-04-21 00:45:00,SHORT,2314.72,2320.24,-5.52
1667,2026-04-21 00:45:00,2026-04-21 01:45:00,LONG,2320.24,2317.36,-2.89
1668,2026-04-21 01:45:00,2026-04-21 06:30:00,SHORT,2317.36,2312.65,4.71
1669,2026-04-21 06:30:00,2026-04-21 07:00:00,LONG,2312.65,2312.77,0.13
1670,2026-04-21 07:00:00,2026-04-21 07:15:00,SHORT,2312.77,2319.53,-6.75
1671,2026-04-21 07:15:00,2026-04-21 12:30:00,LONG,2319.53,2312.6,-6.93
1672,2026-04-21 12:30:00,2026-04-21 14:30:00,SHORT,2312.6,2322.58,-9.99
1673,2026-04-21 14:30:00,2026-04-21 14:45:00,LONG,2322.58,2312.72,-9.86
1674,2026-04-21 14:45:00,2026-04-21 19:00:00,SHORT,2312.72,2319.82,-7.09
1675,2026-04-21 19:00:00,2026-04-21 19:30:00,LONG,2319.82,2316.0,-3.82
1676,2026-04-21 19:30:00,2026-04-21 20:00:00,SHORT,2316.0,2311.88,4.12
1677,2026-04-21 20:00:00,2026-04-21 22:15:00,LONG,2311.88,2311.13,-0.75
1678,2026-04-21 22:15:00,2026-04-21 23:00:00,SHORT,2311.13,2316.86,-5.73
1679,2026-04-21 23:00:00,2026-04-22 19:00:00,LONG,2316.86,2390.94,74.09
1680,2026-04-22 19:00:00,2026-04-22 19:15:00,SHORT,2390.94,2400.57,-9.62
1681,2026-04-22 19:15:00,2026-04-22 19:30:00,LONG,2400.57,2398.35,-2.22
1682,2026-04-22 19:30:00,2026-04-22 21:30:00,SHORT,2398.35,2401.04,-2.7
1683,2026-04-22 21:30:00,2026-04-22 22:15:00,LONG,2401.04,2398.21,-2.83
1684,2026-04-22 22:15:00,2026-04-23 20:30:00,SHORT,2398.21,2324.64,73.57
1685,2026-04-23 20:30:00,2026-04-24 02:45:00,LONG,2324.64,2323.85,-0.79
1686,2026-04-24 02:45:00,2026-04-24 11:00:00,SHORT,2323.85,2320.01,3.84
1687,2026-04-24 11:00:00,2026-04-24 14:00:00,LONG,2320.01,2311.41,-8.61
1688,2026-04-24 14:00:00,2026-04-24 14:30:00,SHORT,2311.41,2313.62,-2.21
1689,2026-04-24 14:30:00,2026-04-24 15:00:00,LONG,2313.62,2305.79,-7.82
1690,2026-04-24 15:00:00,2026-04-24 15:30:00,SHORT,2305.79,2319.68,-13.89
1691,2026-04-24 15:30:00,2026-04-24 17:15:00,LONG,2319.68,2313.94,-5.74
1692,2026-04-24 17:15:00,2026-04-24 17:45:00,SHORT,2313.94,2319.92,-5.98
1693,2026-04-24 17:45:00,2026-04-24 20:15:00,LONG,2319.92,2317.19,-2.73
1694,2026-04-24 20:15:00,2026-04-24 20:30:00,SHORT,2317.19,2319.87,-2.68
1695,2026-04-24 20:30:00,2026-04-24 21:00:00,LONG,2319.87,2322.8,2.93
1696,2026-04-24 21:00:00,2026-04-25 01:00:00,SHORT,2322.8,2317.85,4.95
1697,2026-04-25 01:00:00,2026-04-25 03:15:00,LONG,2317.85,2315.63,-2.22
1698,2026-04-25 03:15:00,2026-04-25 08:00:00,SHORT,2315.63,2318.07,-2.44
1699,2026-04-25 08:00:00,2026-04-25 11:15:00,LONG,2318.07,2315.43,-2.64
1700,2026-04-25 11:15:00,2026-04-25 14:00:00,SHORT,2315.43,2317.69,-2.26
1701,2026-04-25 14:00:00,2026-04-25 15:45:00,LONG,2317.69,2315.41,-2.28
1702,2026-04-25 15:45:00,2026-04-25 21:00:00,SHORT,2315.41,2315.0,0.41
1703,2026-04-25 21:00:00,2026-04-26 01:45:00,LONG,2315.0,2313.61,-1.38
1704,2026-04-26 01:45:00,2026-04-26 02:00:00,SHORT,2313.61,2316.2,-2.58
1705,2026-04-26 02:00:00,2026-04-26 03:15:00,LONG,2316.2,2314.1,-2.1
1706,2026-04-26 03:15:00,2026-04-26 04:45:00,SHORT,2314.1,2315.25,-1.15
1707,2026-04-26 04:45:00,2026-04-27 05:00:00,LONG,2315.25,2378.46,63.21
1708,2026-04-27 05:00:00,2026-04-27 23:30:00,SHORT,2378.46,2296.18,82.28
1709,2026-04-27 23:30:00,2026-04-28 02:15:00,LONG,2296.18,2295.28,-0.89
1710,2026-04-28 02:15:00,2026-04-28 05:15:00,SHORT,2295.28,2294.45,0.84
1711,2026-04-28 05:15:00,2026-04-28 05:30:00,LONG,2294.45,2288.89,-5.55
1712,2026-04-28 05:30:00,2026-04-28 16:45:00,SHORT,2288.89,2279.59,9.3
1713,2026-04-28 16:45:00,2026-04-29 01:00:00,LONG,2279.59,2289.41,9.82
1714,2026-04-29 01:00:00,2026-04-29 01:30:00,SHORT,2289.41,2286.28,3.12
1715,2026-04-29 01:30:00,2026-04-29 12:15:00,LONG,2286.28,2315.49,29.21
1716,2026-04-29 12:15:00,2026-04-30 00:45:00,SHORT,2315.49,2269.62,45.87
1717,2026-04-30 00:45:00,2026-04-30 02:30:00,LONG,2269.62,2256.77,-12.85
1718,2026-04-30 02:30:00,2026-04-30 07:30:00,SHORT,2256.77,2257.31,-0.54
1719,2026-04-30 07:30:00,2026-04-30 17:15:00,LONG,2257.31,2252.08,-5.23
1720,2026-04-30 17:15:00,2026-04-30 18:30:00,SHORT,2252.08,2260.1,-8.02
1721,2026-04-30 18:30:00,2026-04-30 21:15:00,LONG,2260.1,2261.72,1.63
1722,2026-04-30 21:15:00,2026-05-01 00:00:00,SHORT,2261.72,2259.66,2.07
1723,2026-05-01 00:00:00,2026-05-01 00:45:00,LONG,2259.66,2260.77,1.12
1724,2026-05-01 00:45:00,2026-05-01 01:00:00,SHORT,2260.77,2263.61,-2.84
1725,2026-05-01 01:00:00,2026-05-01 20:30:00,LONG,2263.61,2296.68,33.06
1726,2026-05-01 20:30:00,2026-05-02 02:45:00,SHORT,2296.68,2301.11,-4.44
1727,2026-05-02 02:45:00,2026-05-02 05:00:00,LONG,2301.11,2299.26,-1.85
1728,2026-05-02 05:00:00,2026-05-02 06:00:00,SHORT,2299.26,2301.28,-2.02
1729,2026-05-02 06:00:00,2026-05-02 06:15:00,LONG,2301.28,2297.65,-3.63
1730,2026-05-02 06:15:00,2026-05-02 06:30:00,SHORT,2297.65,2299.38,-1.73
1731,2026-05-02 06:30:00,2026-05-03 01:00:00,LONG,2299.38,2310.19,10.81
1732,2026-05-03 01:00:00,2026-05-03 07:15:00,SHORT,2310.19,2310.34,-0.15
1733,2026-05-03 07:15:00,2026-05-03 21:30:00,LONG,2310.34,2324.17,13.83
1734,2026-05-03 21:30:00,2026-05-03 22:00:00,SHORT,2324.17,2331.24,-7.07
1735,2026-05-03 22:00:00,2026-05-03 23:15:00,LONG,2331.24,2326.41,-4.83
1736,2026-05-03 23:15:00,2026-05-04 01:45:00,SHORT,2326.41,2334.7,-8.29
1737,2026-05-04 01:45:00,2026-05-04 10:00:00,LONG,2334.7,2364.34,29.64
1738,2026-05-04 10:00:00,2026-05-04 14:45:00,SHORT,2364.34,2361.49,2.84
1739,2026-05-04 14:45:00,2026-05-04 15:15:00,LONG,2361.49,2354.11,-7.39
1740,2026-05-04 15:15:00,2026-05-04 16:15:00,SHORT,2354.11,2353.98,0.13
1741,2026-05-04 16:15:00,2026-05-04 20:30:00,LONG,2353.98,2348.14,-5.84
1742,2026-05-04 20:30:00,2026-05-04 21:00:00,SHORT,2348.14,2353.88,-5.74
1743,2026-05-04 21:00:00,2026-05-04 23:00:00,LONG,2353.88,2350.63,-3.25
1744,2026-05-04 23:00:00,2026-05-05 00:30:00,SHORT,2350.63,2352.12,-1.49
1745,2026-05-05 00:30:00,2026-05-05 09:30:00,LONG,2352.12,2366.95,14.83
1746,2026-05-05 09:30:00,2026-05-05 10:15:00,SHORT,2366.95,2374.3,-7.35
1747,2026-05-05 10:15:00,2026-05-05 14:30:00,LONG,2374.3,2373.88,-0.42
1748,2026-05-05 14:30:00,2026-05-05 20:00:00,SHORT,2373.88,2375.35,-1.47
1749,2026-05-05 20:00:00,2026-05-05 21:30:00,LONG,2375.35,2370.66,-4.68
1750,2026-05-05 21:30:00,2026-05-06 03:15:00,SHORT,2370.66,2373.08,-2.41
1751,2026-05-06 03:15:00,2026-05-06 04:45:00,LONG,2373.08,2368.01,-5.06
1752,2026-05-06 04:45:00,2026-05-06 06:30:00,SHORT,2368.01,2369.9,-1.88
1753,2026-05-06 06:30:00,2026-05-06 13:45:00,LONG,2369.9,2368.12,-1.77
1754,2026-05-06 13:45:00,2026-05-07 07:00:00,SHORT,2368.12,2342.41,25.71
1755,2026-05-07 07:00:00,2026-05-07 09:15:00,LONG,2342.41,2330.92,-11.49
1756,2026-05-07 09:15:00,2026-05-07 12:00:00,SHORT,2330.92,2333.16,-2.24
1757,2026-05-07 12:00:00,2026-05-07 13:00:00,LONG,2333.16,2329.06,-4.1
1758,2026-05-07 13:00:00,2026-05-08 08:30:00,SHORT,2329.06,2284.96,44.11
1759,2026-05-08 08:30:00,2026-05-08 13:00:00,LONG,2284.96,2278.5,-6.46
