交易 #,类型,日期和时间,信号,价格 USD,大小（数量）,大小（价值）,净损益 USD,净损益 %,有利波动 USD,有利波动 %,不利波动 USD,不利波动 %,累计P&L USD,累计P&L %
467,多头出场,2026-04-26 13:00,Close entry(s) order long,2331.76,0.8626,1999.963978,11.41,0.57,14.75,0.74,-0.08,0.00,-762.18,-0.08
467,多头进场,2026-04-26 12:30,long,2318.53,0.8626,1999.963978,11.41,0.57,14.75,0.74,-0.08,0.00,-762.18,-0.08
468,多头出场,2026-04-28 10:00,XL,2297.39,0.8678,1999.879812,-6.2,-0.31,5.1,0.26,-6.2,-0.31,-768.38,-0.08
468,多头进场,2026-04-28 07:30,long,2304.54,0.8678,1999.879812,-6.2,-0.31,5.1,0.26,-6.2,-0.31,-768.38,-0.08
469,多头出场,2026-04-29 02:30,Close entry(s) order long,2296.68,0.8749,1999.84642,9.52,0.48,10.45,0.52,-6.26,-0.31,-758.86,-0.08
469,多头进场,2026-04-29 00:30,long,2285.8,0.8749,1999.84642,9.52,0.48,10.45,0.52,-6.26,-0.31,-758.86,-0.08
470,空头出场,2026-04-29 09:30,XS,2292.34,0.8743,1999.96125,-4.23,-0.21,7.61,0.38,-5.85,-0.29,-763.1,-0.08
470,空头进场,2026-04-29 05:00,short,2287.5,0.8743,1999.96125,-4.23,-0.21,7.61,0.38,-5.85,-0.29,-763.1,-0.08
471,多头出场,2026-04-30 10:30,XL,2259.75,0.8803,1999.944767,-10.69,-0.53,5.52,0.28,-10.69,-0.53,-773.78,-0.08
471,多头进场,2026-04-30 08:30,long,2271.89,0.8803,1999.944767,-10.69,-0.53,5.52,0.28,-10.69,-0.53,-773.78,-0.08
472,多头出场,2026-04-30 19:30,XL,2257.24,0.8852,1999.985472,-1.88,-0.09,11.34,0.57,-4.32,-0.22,-775.66,-0.08
472,多头进场,2026-04-30 15:30,long,2259.36,0.8852,1999.985472,-1.88,-0.09,11.34,0.57,-4.32,-0.22,-775.66,-0.08
473,多头出场,2026-05-01 00:30,XL,2256.91,0.8837,1999.892633,-5.46,-0.27,9.74,0.49,-14.93,-0.75,-781.12,-0.08
473,多头进场,2026-04-30 21:30,long,2263.09,0.8837,1999.892633,-5.46,-0.27,9.74,0.49,-14.93,-0.75,-781.12,-0.08
474,多头出场,2026-05-01 11:00,XL,2282.41,0.8853,1999.910406,20.71,1.04,20.71,1.04,-6.42,-0.32,-760.41,-0.08
474,多头进场,2026-05-01 02:30,long,2259.02,0.8853,1999.910406,20.71,1.04,20.71,1.04,-6.42,-0.32,-760.41,-0.08
475,空头出场,2026-05-02 04:30,Close entry(s) order short,2284.12,0.87,1999.9386,12.75,0.64,17.81,0.89,-0.11,-0.01,-747.66,-0.07
475,空头进场,2026-05-02 04:00,short,2298.78,0.87,1999.9386,12.75,0.64,17.81,0.89,-0.11,-0.01,-747.66,-0.07
476,多头出场,2026-05-02 13:00,XL,2297.72,0.8712,1999.874448,1.9,0.09,10.85,0.54,-1.27,-0.06,-745.76,-0.07
476,多头进场,2026-05-02 08:00,long,2295.54,0.8712,1999.874448,1.9,0.09,10.85,0.54,-1.27,-0.06,-745.76,-0.07
477,多头出场,2026-05-02 19:30,XL,2300.35,0.8675,1999.856425,-4.3,-0.22,1.88,0.09,-5.59,-0.28,-750.06,-0.08
477,多头进场,2026-05-02 14:30,long,2305.31,0.8675,1999.856425,-4.3,-0.22,1.88,0.09,-5.59,-0.28,-750.06,-0.08
478,多头出场,2026-05-03 18:00,XL,2312.8,0.8653,1999.88136,1.38,0.07,8.7,0.43,-3.15,-0.16,-748.68,-0.07
478,多头进场,2026-05-03 15:00,long,2311.2,0.8653,1999.88136,1.38,0.07,8.7,0.43,-3.15,-0.16,-748.68,-0.07
479,空头出场,2026-05-04 06:00,XS,2338.51,0.8605,1999.78479,-12.5,-0.63,0.01,0.00,-27.57,-1.38,-761.18,-0.08
479,空头进场,2026-05-04 05:30,short,2323.98,0.8605,1999.78479,-12.5,-0.63,0.01,0.00,-27.57,-1.38,-761.18,-0.08
480,空头出场,2026-05-04 08:00,Close entry(s) order short,2312.75,0.8597,1999.83414,11.56,0.58,14.61,0.73,-2.3,-0.11,-749.62,-0.07
480,空头进场,2026-05-04 07:00,short,2326.2,0.8597,1999.83414,11.56,0.58,14.61,0.73,-2.3,-0.11,-749.62,-0.07
481,多头出场,2026-05-04 10:00,Close entry(s) order long,2363.2,0.8509,1999.980887,10.87,0.54,17.83,0.89,-4.35,-0.22,-738.75,-0.07
481,多头进场,2026-05-04 09:30,long,2350.43,0.8509,1999.980887,10.87,0.54,17.83,0.89,-4.35,-0.22,-738.75,-0.07
482,多头出场,2026-05-04 23:00,XL,2347.83,0.8434,1999.878514,-19.72,-0.99,2.29,0.11,-26.58,-1.33,-758.47,-0.08
482,多头进场,2026-05-04 22:30,long,2371.21,0.8434,1999.878514,-19.72,-0.99,2.29,0.11,-26.58,-1.33,-758.47,-0.08
483,多头出场,2026-05-05 03:30,XL,2355.52,0.8511,1999.957335,4.83,0.24,24.81,1.24,-11.04,-0.55,-753.65,-0.08
483,多头进场,2026-05-04 23:30,long,2349.85,0.8511,1999.957335,4.83,0.24,24.81,1.24,-11.04,-0.55,-753.65,-0.08
484,多头出场,2026-05-05 07:30,XL,2348.07,0.8478,1999.900854,-9.21,-0.46,5.57,0.28,-9.21,-0.46,-762.85,-0.08
484,多头进场,2026-05-05 05:00,long,2358.93,0.8478,1999.900854,-9.21,-0.46,5.57,0.28,-9.21,-0.46,-762.85,-0.08
485,多头出场,2026-05-05 11:00,Close entry(s) order long,2376.24,0.848,1999.84688,15.2,0.76,15.93,0.80,-3.08,-0.15,-747.65,-0.07
485,多头进场,2026-05-05 08:30,long,2358.31,0.848,1999.84688,15.2,0.76,15.93,0.80,-3.08,-0.15,-747.65,-0.07
486,空头出场,2026-05-05 19:30,XS,2380.35,0.8435,1999.95537,-7.87,-0.39,3.64,0.18,-7.87,-0.39,-755.52,-0.08
486,空头进场,2026-05-05 17:00,short,2371.02,0.8435,1999.95537,-7.87,-0.39,3.64,0.18,-7.87,-0.39,-755.52,-0.08
487,空头出场,2026-05-06 00:30,Close entry(s) order short,2365.4,0.8416,1999.784672,9.06,0.45,12.86,0.64,0,0.00,-746.45,-0.07
487,空头进场,2026-05-06 00:00,short,2376.17,0.8416,1999.784672,9.06,0.45,12.86,0.64,0,0.00,-746.45,-0.07
488,多头出场,2026-05-06 05:30,XL,2373.03,0.8402,1999.978472,-6.16,-0.31,6.13,0.31,-6.16,-0.31,-752.61,-0.08
488,多头进场,2026-05-06 04:00,long,2380.36,0.8402,1999.978472,-6.16,-0.31,6.13,0.31,-6.16,-0.31,-752.61,-0.08
489,多头出场,2026-05-06 07:00,XL,2360.55,0.8416,1999.76784,-13.13,-0.66,0.07,0.00,-18.01,-0.90,-765.74,-0.08
489,多头进场,2026-05-06 06:00,long,2376.15,0.8416,1999.76784,-13.13,-0.66,0.07,0.00,-18.01,-0.90,-765.74,-0.08
490,多头出场,2026-05-06 12:30,XL,2364.9,0.8428,1999.998112,-6.86,-0.34,6.31,0.32,-10.95,-0.55,-772.6,-0.08
490,多头进场,2026-05-06 09:30,long,2373.04,0.8428,1999.998112,-6.86,-0.34,6.31,0.32,-10.95,-0.55,-772.6,-0.08
491,多头出场,2026-05-06 16:30,Close entry(s) order long,2394.01,0.8437,1999.940228,19.89,0.99,21.51,1.08,-1.58,-0.08,-752.72,-0.08
491,多头进场,2026-05-06 14:30,long,2370.44,0.8437,1999.940228,19.89,0.99,21.51,1.08,-1.58,-0.08,-752.72,-0.08
492,空头出场,2026-05-06 21:30,Close entry(s) order short,2368.8,0.8391,1999.843812,12.18,0.61,15.42,0.77,-3.07,-0.15,-740.53,-0.07
492,空头进场,2026-05-06 21:00,short,2383.32,0.8391,1999.843812,12.18,0.61,15.42,0.77,-3.07,-0.15,-740.53,-0.07
493,多头出场,2026-05-07 16:30,XL,2332.6,0.8558,1999.884788,-3.65,-0.18,8.28,0.41,-3.65,-0.18,-744.18,-0.07
493,多头进场,2026-05-07 14:30,long,2336.86,0.8558,1999.884788,-3.65,-0.18,8.28,0.41,-3.65,-0.18,-744.18,-0.07
494,多头出场,2026-05-08 19:30,Close entry(s) order long,2295.24,0.8758,1999.84551,10.33,0.52,11.59,0.58,-2.84,-0.14,-733.85,-0.07
494,多头进场,2026-05-08 16:30,long,2283.45,0.8758,1999.84551,10.33,0.52,11.59,0.58,-2.84,-0.14,-733.85,-0.07
495,空头出场,2026-05-08 22:00,XS,2283.09,0.8755,1999.97469,1.13,0.06,12.71,0.64,-2.04,-0.10,-732.72,-0.07
495,空头进场,2026-05-08 20:30,short,2284.38,0.8755,1999.97469,1.13,0.06,12.71,0.64,-2.04,-0.10,-732.72,-0.07
496,空头出场,2026-05-08 23:30,XS,2292.71,0.8782,1999.995116,-13.46,-0.67,2.14,0.11,-14.73,-0.74,-746.19,-0.07
496,空头进场,2026-05-08 23:00,short,2277.38,0.8782,1999.995116,-13.46,-0.67,2.14,0.11,-14.73,-0.74,-746.19,-0.07
497,空头出场,2026-05-09 23:00,XS,2310.79,0.8651,1999.782462,0.72,0.04,10,0.50,-5.66,-0.28,-745.47,-0.07
497,空头进场,2026-05-09 18:00,short,2311.62,0.8651,1999.782462,0.72,0.04,10,0.50,-5.66,-0.28,-745.47,-0.07
498,空头出场,2026-05-10 10:00,XS,2326.21,0.8608,1999.922464,-2.48,-0.12,4.62,0.23,-2.48,-0.12,-747.95,-0.07
498,空头进场,2026-05-10 08:30,short,2323.33,0.8608,1999.922464,-2.48,-0.12,4.62,0.23,-2.48,-0.12,-747.95,-0.07
499,空头出场,2026-05-10 21:00,XS,2325.22,0.8598,1999.85181,0.63,0.03,6.28,0.31,-0.98,-0.05,-747.32,-0.07
499,空头进场,2026-05-10 18:00,short,2325.95,0.8598,1999.85181,0.63,0.03,6.28,0.31,-0.98,-0.05,-747.32,-0.07
500,多头出场,2026-05-11 06:30,Close entry(s) order long,2372.99,0.8492,1999.78108,15.36,0.77,18.65,0.93,-2.28,-0.11,-731.96,-0.07
500,多头进场,2026-05-11 06:00,long,2354.9,0.8492,1999.78108,15.36,0.77,18.65,0.93,-2.28,-0.11,-731.96,-0.07
501,空头出场,2026-05-11 11:00,Close entry(s) order short,2325.85,0.8508,1999.822416,20.99,1.05,23.37,1.17,-0.32,-0.02,-710.97,-0.07
501,空头进场,2026-05-11 10:00,short,2350.52,0.8508,1999.822416,20.99,1.05,23.37,1.17,-0.32,-0.02,-710.97,-0.07
502,多头出场,2026-05-12 01:00,XL,2325.49,0.8572,1999.796168,-6.39,-0.32,7.1,0.35,-6.39,-0.32,-717.35,-0.07
502,多头进场,2026-05-11 23:00,long,2332.94,0.8572,1999.796168,-6.39,-0.32,7.1,0.35,-6.39,-0.32,-717.35,-0.07
503,多头出场,2026-05-12 02:00,Close entry(s) order long,2341.46,0.8557,1999.805128,3.78,0.19,5.81,0.29,-0.52,-0.03,-713.57,-0.07
503,多头进场,2026-05-12 01:30,long,2337.04,0.8557,1999.805128,3.78,0.19,5.81,0.29,-0.52,-0.03,-713.57,-0.07
504,空头出场,2026-05-12 09:30,XS,2308.55,0.8568,1999.959696,21.99,1.10,21.99,1.10,-0.87,-0.04,-691.58,-0.07
504,空头进场,2026-05-12 08:00,short,2334.22,0.8568,1999.959696,21.99,1.10,21.99,1.10,-0.87,-0.04,-691.58,-0.07
505,多头出场,2026-05-13 07:00,XL,2279.52,0.8765,1999.83993,-1.84,-0.09,7.62,0.38,-1.84,-0.09,-693.42,-0.07
505,多头进场,2026-05-13 03:00,long,2281.62,0.8765,1999.83993,-1.84,-0.09,7.62,0.38,-1.84,-0.09,-693.42,-0.07
506,多头出场,2026-05-13 10:00,Close entry(s) order long,2294.45,0.8761,1999.899753,10.27,0.51,14.41,0.72,-2.51,-0.13,-683.15,-0.07
506,多头进场,2026-05-13 08:00,long,2282.73,0.8761,1999.899753,10.27,0.51,14.41,0.72,-2.51,-0.13,-683.15,-0.07
507,空头出场,2026-05-13 20:00,Close entry(s) order short,2297.59,0.8693,1999.902887,2.61,0.13,7.36,0.37,-5.66,-0.28,-680.54,-0.07
507,空头进场,2026-05-13 19:00,short,2300.59,0.8693,1999.902887,2.61,0.13,7.36,0.37,-5.66,-0.28,-680.54,-0.07
508,多头出场,2026-05-14 10:30,XL,2253.73,0.8827,1999.906909,-10.54,-0.53,2.36,0.12,-10.54,-0.53,-691.08,-0.07
508,多头进场,2026-05-14 08:30,long,2265.67,0.8827,1999.906909,-10.54,-0.53,2.36,0.12,-10.54,-0.53,-691.08,-0.07
509,多头出场,2026-05-14 17:00,XL,2261.31,0.8848,1999.8692,0.94,0.05,11.81,0.59,0,0.00,-690.14,-0.07
509,多头进场,2026-05-14 13:00,long,2260.25,0.8848,1999.8692,0.94,0.05,11.81,0.59,0,0.00,-690.14,-0.07
510,多头出场,2026-05-14 20:00,XL,2251.11,0.8838,1999.95102,-10.42,-0.52,0.16,0.01,-10.42,-0.52,-700.56,-0.07
510,多头进场,2026-05-14 18:00,long,2262.9,0.8838,1999.95102,-10.42,-0.52,0.16,0.01,-10.42,-0.52,-700.56,-0.07
511,多头出场,2026-05-14 21:30,XL,2252,0.8847,1999.828962,-7.48,-0.37,3.26,0.16,-7.48,-0.37,-708.05,-0.07
511,多头进场,2026-05-14 20:30,long,2260.46,0.8847,1999.828962,-7.48,-0.37,3.26,0.16,-7.48,-0.37,-708.05,-0.07
512,多头出场,2026-05-14 22:30,Close entry(s) order long,2285.73,0.8834,1999.911592,19.3,0.97,20.89,1.04,-1.32,-0.07,-688.75,-0.07
512,多头进场,2026-05-14 22:00,long,2263.88,0.8834,1999.911592,19.3,0.97,20.89,1.04,-1.32,-0.07,-688.75,-0.07
513,空头出场,2026-05-15 08:30,XS,2298.1,0.8763,1999.935675,-13.89,-0.69,0.45,0.02,-13.89,-0.69,-702.64,-0.07
513,空头进场,2026-05-15 07:30,short,2282.25,0.8763,1999.935675,-13.89,-0.69,0.45,0.02,-13.89,-0.69,-702.64,-0.07
514,空头出场,2026-05-15 10:00,Close entry(s) order short,2264.14,0.8748,1999.7928,19.12,0.96,19.68,0.98,-3.03,-0.15,-683.51,-0.07
514,空头进场,2026-05-15 09:00,short,2286,0.8748,1999.7928,19.12,0.96,19.68,0.98,-3.03,-0.15,-683.51,-0.07
515,多头出场,2026-05-16 12:30,XL,2220.53,0.8972,1999.99338,-7.73,-0.39,0.65,0.03,-7.73,-0.39,-691.25,-0.07
515,多头进场,2026-05-16 08:00,long,2229.15,0.8972,1999.99338,-7.73,-0.39,0.65,0.03,-7.73,-0.39,-691.25,-0.07
516,多头出场,2026-05-17 09:00,XL,2175.65,0.9162,1999.88136,-6.55,-0.33,0.47,0.02,-8.85,-0.44,-697.8,-0.07
516,多头进场,2026-05-17 08:00,long,2182.8,0.9162,1999.88136,-6.55,-0.33,0.47,0.02,-8.85,-0.44,-697.8,-0.07
517,多头出场,2026-05-17 13:30,XL,2185.09,0.9171,1999.965825,3.98,0.20,11.89,0.59,-0.44,-0.02,-693.82,-0.07
517,多头进场,2026-05-17 11:30,long,2180.75,0.9171,1999.965825,3.98,0.20,11.89,0.59,-0.44,-0.02,-693.82,-0.07
518,空头出场,2026-05-18 01:00,Close entry(s) order short,2178.7,0.9146,1999.974112,7.34,0.37,9.8,0.49,-1.07,-0.05,-686.48,-0.07
518,空头进场,2026-05-17 22:00,short,2186.72,0.9146,1999.974112,7.34,0.37,9.8,0.49,-1.07,-0.05,-686.48,-0.07
519,多头出场,2026-05-18 06:00,XL,2185.59,0.9142,1999.830784,-1.76,-0.09,5.75,0.29,-1.76,-0.09,-688.25,-0.07
519,多头进场,2026-05-18 02:30,long,2187.52,0.9142,1999.830784,-1.76,-0.09,5.75,0.29,-1.76,-0.09,-688.25,-0.07
520,多头出场,2026-05-18 20:00,Close entry(s) order long,2143.89,0.9377,1999.964068,10.36,0.52,15.42,0.77,0,0.00,-677.88,-0.07
520,多头进场,2026-05-18 19:30,long,2132.84,0.9377,1999.964068,10.36,0.52,15.42,0.77,0,0.00,-677.88,-0.07
521,空头出场,2026-05-18 22:00,Close entry(s) order short,2115.92,0.939,1999.94793,13.1,0.65,14.39,0.72,-0.03,0.00,-664.79,-0.07
521,空头进场,2026-05-18 21:30,short,2129.87,0.939,1999.94793,13.1,0.65,14.39,0.72,-0.03,0.00,-664.79,-0.07
522,多头出场,2026-05-19 04:00,Close entry(s) order long,2127.55,0.9417,1999.860039,3.65,0.18,4.51,0.23,-1.57,-0.08,-661.13,-0.07
522,多头进场,2026-05-19 03:30,long,2123.67,0.9417,1999.860039,3.65,0.18,4.51,0.23,-1.57,-0.08,-661.13,-0.07
523,空头出场,2026-05-19 14:30,XS,2136.69,0.9417,1999.822371,-12.3,-0.61,5.07,0.25,-12.3,-0.61,-673.43,-0.07
523,空头进场,2026-05-19 09:30,short,2123.63,0.9417,1999.822371,-12.3,-0.61,5.07,0.25,-12.3,-0.61,-673.43,-0.07
524,空头出场,2026-05-19 17:30,Close entry(s) order short,2113.15,0.9457,1999.805591,1.4,0.07,4.1,0.21,-2.82,-0.14,-672.03,-0.07
524,空头进场,2026-05-19 17:00,short,2114.63,0.9457,1999.805591,1.4,0.07,4.1,0.21,-2.82,-0.14,-672.03,-0.07
525,多头出场,2026-05-20 03:30,XL,2109.06,0.9434,1999.857056,-10.17,-0.51,3.65,0.18,-10.17,-0.51,-682.2,-0.07
525,多头进场,2026-05-20 00:30,long,2119.84,0.9434,1999.857056,-10.17,-0.51,3.65,0.18,-10.17,-0.51,-682.2,-0.07
526,多头出场,2026-05-20 06:00,XL,2107.15,0.9447,1999.986582,-9.36,-0.47,1.99,0.10,-9.36,-0.47,-691.56,-0.07
526,多头进场,2026-05-20 04:30,long,2117.06,0.9447,1999.986582,-9.36,-0.47,1.99,0.10,-9.36,-0.47,-691.56,-0.07
527,多头出场,2026-05-20 08:00,XL,2104.5,0.9458,1999.875184,-9.44,-0.47,2.37,0.12,-9.44,-0.47,-701,-0.07
527,多头进场,2026-05-20 07:00,long,2114.48,0.9458,1999.875184,-9.44,-0.47,2.37,0.12,-9.44,-0.47,-701,-0.07
528,多头出场,2026-05-20 14:00,Close entry(s) order long,2127.52,0.9463,1999.986124,13.29,0.66,16.69,0.83,-8.61,-0.43,-687.72,-0.07
528,多头进场,2026-05-20 09:30,long,2113.48,0.9463,1999.986124,13.29,0.66,16.69,0.83,-8.61,-0.43,-687.72,-0.07
529,空头出场,2026-05-20 22:00,XS,2129.24,0.9439,1999.963637,-9.83,-0.49,5.68,0.28,-17.41,-0.87,-697.54,-0.07
529,空头进场,2026-05-20 21:30,short,2118.83,0.9439,1999.963637,-9.83,-0.49,5.68,0.28,-17.41,-0.87,-697.54,-0.07
530,空头出场,2026-05-21 01:00,XS,2138.38,0.9411,1999.988076,-12.44,-0.62,1.65,0.08,-12.44,-0.62,-709.98,-0.07
530,空头进场,2026-05-21 00:00,short,2125.16,0.9411,1999.988076,-12.44,-0.62,1.65,0.08,-12.44,-0.62,-709.98,-0.07
531,空头出场,2026-05-21 08:00,XS,2128.71,0.9384,1999.946232,2.36,0.12,13.63,0.68,-0.92,-0.05,-707.62,-0.07
531,空头进场,2026-05-21 05:00,short,2131.23,0.9384,1999.946232,2.36,0.12,13.63,0.68,-0.92,-0.05,-707.62,-0.07
532,空头出场,2026-05-21 15:30,XS,2133.17,0.9371,1999.921336,0.93,0.05,10.95,0.55,-2.2,-0.11,-706.69,-0.07
532,空头进场,2026-05-21 13:30,short,2134.16,0.9371,1999.921336,0.93,0.05,10.95,0.55,-2.2,-0.11,-706.69,-0.07
533,空头出场,2026-05-21 18:00,Close entry(s) order short,2114.66,0.9407,1999.83413,10.57,0.53,14.78,0.74,-1.71,-0.09,-696.12,-0.07
533,空头进场,2026-05-21 17:30,short,2125.9,0.9407,1999.83413,10.57,0.53,14.78,0.74,-1.71,-0.09,-696.12,-0.07
534,多头出场,2026-05-22 00:30,XL,2121.53,0.9373,1999.879518,-11.37,-0.57,1.86,0.09,-11.37,-0.57,-707.49,-0.07
534,多头进场,2026-05-21 23:00,long,2133.66,0.9373,1999.879518,-11.37,-0.57,1.86,0.09,-11.37,-0.57,-707.49,-0.07
535,空头出场,2026-05-22 03:30,XS,2140.67,0.9414,1999.966644,-15.26,-0.76,0.08,0.00,-15.26,-0.76,-722.75,-0.07
535,空头进场,2026-05-22 02:30,short,2124.46,0.9414,1999.966644,-15.26,-0.76,0.08,0.00,-15.26,-0.76,-722.75,-0.07
536,空头出场,2026-05-22 10:00,XS,2135.79,0.939,1999.7883,-5.72,-0.29,5.38,0.27,-5.72,-0.29,-728.47,-0.07
536,空头进场,2026-05-22 06:30,short,2129.7,0.939,1999.7883,-5.72,-0.29,5.38,0.27,-5.72,-0.29,-728.47,-0.07
537,空头出场,2026-05-22 15:30,XS,2130.06,0.938,1999.89104,1.89,0.09,10.97,0.55,-1.85,-0.09,-726.57,-0.07
537,空头进场,2026-05-22 12:30,short,2132.08,0.938,1999.89104,1.89,0.09,10.97,0.55,-1.85,-0.09,-726.57,-0.07
538,多头出场,2026-05-23 02:00,XL,2116.86,0.9404,1999.958084,-9.26,-0.46,1.1,0.06,-9.26,-0.46,-735.83,-0.07
538,多头进场,2026-05-23 01:00,long,2126.71,0.9404,1999.958084,-9.26,-0.46,1.1,0.06,-9.26,-0.46,-735.83,-0.07
539,多头出场,2026-05-23 22:30,Close entry(s) order long,2059.12,0.9784,1999.927872,14.72,0.74,17.76,0.89,-0.44,-0.02,-721.12,-0.07
539,多头进场,2026-05-23 22:00,long,2044.08,0.9784,1999.927872,14.72,0.74,17.76,0.89,-0.44,-0.02,-721.12,-0.07
540,空头出场,2026-05-24 22:00,XS,2094.14,0.9455,1999.95942,19.95,1.00,19.95,1.00,-2.51,-0.13,-701.17,-0.07
540,空头进场,2026-05-24 21:00,short,2115.24,0.9455,1999.95942,19.95,1.00,19.95,1.00,-2.51,-0.13,-701.17,-0.07
541,多头出场,2026-05-25 08:00,Close entry(s) order long,2103.45,0.9537,1999.899363,6.16,0.31,7.44,0.37,0,0.00,-695.01,-0.07
541,多头进场,2026-05-25 07:30,long,2096.99,0.9537,1999.899363,6.16,0.31,7.44,0.37,0,0.00,-695.01,-0.07
