交易 #,类型,日期和时间,信号,价格 USDT,大小（数量）,大小（价值）,净损益 USDT,净损益 %,有利波动 USDT,有利波动 %,不利波动 USDT,不利波动 %,累计P&L USDT,累计P&L %
476,空头出场,2026-04-15 11:30,long,2328.81,51.8785,120659.0153,-156.15,-0.13,427.48,0.35,-186.24,-0.15,206435.31,20.64
476,空头进场,2026-04-15 10:00,short,2325.8,51.8785,120659.0153,-156.15,-0.13,427.48,0.35,-186.24,-0.15,206435.31,20.64
477,多头出场,2026-04-16 08:30,short,2360.58,51.8047,120643.3034,1645.84,1.36,2942.51,2.44,-1052.15,-0.87,208081.16,20.81
477,多头进场,2026-04-15 11:30,long,2328.81,51.8047,120643.3034,1645.84,1.36,2942.51,2.44,-1052.15,-0.87,208081.16,20.81
478,空头出场,2026-04-16 11:30,long,2357.86,51.1773,120808.1108,139.2,0.12,795.3,0.66,-461.11,-0.38,208220.36,20.82
478,空头进场,2026-04-16 08:30,short,2360.58,51.1773,120808.1108,139.2,0.12,795.3,0.66,-461.11,-0.38,208220.36,20.82
479,多头出场,2026-04-16 22:00,short,2294.97,51.2422,120821.9337,-3222.62,-2.67,314.63,0.26,-3728.38,-3.09,204997.73,20.50
479,多头进场,2026-04-16 11:30,long,2357.86,51.2422,120821.9337,-3222.62,-2.67,314.63,0.26,-3728.38,-3.09,204997.73,20.50
480,空头出场,2026-04-18 23:30,long,2363.64,52.506,120499.6948,-3605.59,-2.99,50.93,0.04,-8922.87,-7.40,201392.14,20.14
480,空头进场,2026-04-16 22:00,short,2294.97,52.506,120499.6948,-3605.59,-2.99,50.93,0.04,-8922.87,-7.40,201392.14,20.14
481,多头出场,2026-04-19 01:00,short,2361.85,50.828,120139.0939,-90.98,-0.08,584.52,0.49,-439.15,-0.37,201301.16,20.13
481,多头进场,2026-04-18 23:30,long,2363.64,50.828,120139.0939,-90.98,-0.08,584.52,0.49,-439.15,-0.37,201301.16,20.13
482,空头出场,2026-04-19 19:00,long,2325.85,50.8627,120130.068,1831.06,1.52,3145.86,2.62,-153.61,-0.13,203132.22,20.31
482,空头进场,2026-04-19 01:00,short,2361.85,50.8627,120130.068,1831.06,1.52,3145.86,2.62,-153.61,-0.13,203132.22,20.31
483,多头出场,2026-04-19 23:30,short,2330.8,51.7287,120313.1969,256.06,0.21,1261.66,1.05,-546.26,-0.45,203388.28,20.34
483,多头进场,2026-04-19 19:00,long,2325.85,51.7287,120313.1969,256.06,0.21,1261.66,1.05,-546.26,-0.45,203388.28,20.34
484,空头出场,2026-04-20 08:30,long,2280.01,51.6298,120338.7378,2622.28,2.18,4031.26,3.35,-27.88,-0.02,206010.56,20.60
484,空头进场,2026-04-19 23:30,short,2330.8,51.6298,120338.7378,2622.28,2.18,4031.26,3.35,-27.88,-0.02,206010.56,20.60
485,多头出场,2026-04-20 10:00,short,2277.64,52.8949,120600.9009,-125.36,-0.10,755.87,0.63,-410.46,-0.34,205885.19,20.59
485,多头进场,2026-04-20 08:30,long,2280.01,52.8949,120600.9009,-125.36,-0.10,755.87,0.63,-410.46,-0.34,205885.19,20.59
486,空头出场,2026-04-20 11:30,long,2286.56,52.9445,120588.511,-472.26,-0.39,94.24,0.08,-579.21,-0.48,205412.92,20.54
486,空头进场,2026-04-20 10:00,short,2277.64,52.9445,120588.511,-472.26,-0.39,94.24,0.08,-579.21,-0.48,205412.92,20.54
487,多头出场,2026-04-20 13:00,short,2266.02,52.7173,120541.2695,-1082.81,-0.90,0,0.00,-1162.94,-0.96,204330.11,20.43
487,多头进场,2026-04-20 11:30,long,2286.56,52.7173,120541.2695,-1082.81,-0.90,0,0.00,-1162.94,-0.96,204330.11,20.43
488,空头出场,2026-04-20 14:30,long,2286.17,53.1473,120432.8447,-1070.92,-0.89,150.94,0.13,-1221.32,-1.01,203259.2,20.33
488,空头进场,2026-04-20 13:00,short,2266.02,53.1473,120432.8447,-1070.92,-0.89,150.94,0.13,-1221.32,-1.01,203259.2,20.33
489,多头出场,2026-04-20 22:00,short,2310.82,52.632,120325.6994,1297.38,1.08,2458.44,2.04,-165.79,-0.14,204556.58,20.46
489,多头进场,2026-04-20 14:30,long,2286.17,52.632,120325.6994,1297.38,1.08,2458.44,2.04,-165.79,-0.14,204556.58,20.46
490,空头出场,2026-04-20 23:30,long,2313.91,52.1268,120455.652,-161.07,-0.13,1690.99,1.40,-426.4,-0.35,204395.5,20.44
490,空头进场,2026-04-20 22:00,short,2310.82,52.1268,120455.652,-161.07,-0.13,1690.99,1.40,-426.4,-0.35,204395.5,20.44
491,多头出场,2026-04-21 05:30,short,2321.65,52.0502,120439.4783,402.87,0.33,1710.89,1.42,-829.68,-0.69,204798.38,20.48
491,多头进场,2026-04-20 23:30,long,2313.91,52.0502,120439.4783,402.87,0.33,1710.89,1.42,-829.68,-0.69,204798.38,20.48
492,空头出场,2026-04-21 08:30,long,2321.94,51.894,120479.7051,-15.05,-0.01,721.85,0.60,-356.51,-0.30,204783.33,20.48
492,空头进场,2026-04-21 05:30,short,2321.65,51.894,120479.7051,-15.05,-0.01,721.85,0.60,-356.51,-0.30,204783.33,20.48
493,多头出场,2026-04-21 19:00,short,2326.72,51.8869,120478.2686,248.02,0.21,872.22,0.72,-1137.88,-0.94,205031.34,20.50
493,多头进场,2026-04-21 08:30,long,2321.94,51.8869,120478.2686,248.02,0.21,872.22,0.72,-1137.88,-0.94,205031.34,20.50
494,空头出场,2026-04-23 02:30,long,2396.91,51.7909,120502.9228,-3635.2,-3.02,2202.67,1.83,-5025.27,-4.17,201396.14,20.14
494,空头进场,2026-04-21 19:00,short,2326.72,51.7909,120502.9228,-3635.2,-3.02,2202.67,1.83,-5025.27,-4.17,201396.14,20.14
495,多头出场,2026-04-23 04:00,short,2397.76,50.1227,120139.6009,42.6,0.04,517.77,0.43,-387.45,-0.32,201438.75,20.14
495,多头进场,2026-04-23 02:30,long,2396.91,50.1227,120139.6009,42.6,0.04,517.77,0.43,-387.45,-0.32,201438.75,20.14
496,空头出场,2026-04-23 22:00,long,2327.02,50.1067,120143.841,3544.55,2.95,4617.33,3.84,-418.39,-0.35,204983.3,20.50
496,空头进场,2026-04-23 04:00,short,2397.76,50.1067,120143.841,3544.55,2.95,4617.33,3.84,-418.39,-0.35,204983.3,20.50
497,多头出场,2026-04-24 01:00,short,2309.44,51.7822,120498.215,-910.33,-0.76,857.51,0.71,-1088.46,-0.90,204072.97,20.41
497,多头进场,2026-04-23 22:00,long,2327.02,51.7822,120498.215,-910.33,-0.76,857.51,0.71,-1088.46,-0.90,204072.97,20.41
498,空头出场,2026-04-24 04:00,long,2318.57,52.137,120407.2733,-476.01,-0.40,1252.33,1.04,-811.25,-0.67,203596.95,20.36
498,空头进场,2026-04-24 01:00,short,2309.44,52.137,120407.2733,-476.01,-0.40,1252.33,1.04,-811.25,-0.67,203596.95,20.36
499,多头出场,2026-04-24 08:30,short,2332.48,51.9111,120359.5191,722.08,0.60,1049.64,0.87,-76.83,-0.06,204319.03,20.43
499,多头进场,2026-04-24 04:00,long,2318.57,51.9111,120359.5191,722.08,0.60,1049.64,0.87,-76.83,-0.06,204319.03,20.43
500,空头出场,2026-04-24 16:00,long,2316.15,51.6325,120431.7736,843.16,0.70,1665.66,1.38,-150.25,-0.12,205162.19,20.52
500,空头进场,2026-04-24 08:30,short,2332.48,51.6325,120431.7736,843.16,0.70,1665.66,1.38,-150.25,-0.12,205162.19,20.52
501,多头出场,2026-04-24 17:30,short,2310.18,52.0329,120516.0013,-310.64,-0.26,97.3,0.08,-645.73,-0.54,204851.56,20.49
501,多头进场,2026-04-24 16:00,long,2316.15,52.0329,120516.0013,-310.64,-0.26,97.3,0.08,-645.73,-0.54,204851.56,20.49
502,空头出场,2026-04-24 19:00,long,2331.6,52.154,120485.1277,-1117.14,-0.93,218,0.18,-1118.7,-0.93,203734.42,20.37
502,空头进场,2026-04-24 17:30,short,2310.18,52.154,120485.1277,-1117.14,-0.93,218,0.18,-1118.7,-0.93,203734.42,20.37
503,多头出场,2026-04-26 20:30,short,2328.89,51.6269,120373.28,-139.91,-0.12,313.89,0.26,-1603.02,-1.33,203594.52,20.36
503,多头进场,2026-04-24 19:00,long,2331.6,51.6269,120373.28,-139.91,-0.12,313.89,0.26,-1603.02,-1.33,203594.52,20.36
504,空头出场,2026-04-26 22:00,long,2349.99,51.681,120359.3641,-1090.47,-0.91,40.31,0.03,-1217.09,-1.01,202504.05,20.25
504,空头进场,2026-04-26 20:30,short,2328.89,51.681,120359.3641,-1090.47,-0.91,40.31,0.03,-1217.09,-1.01,202504.05,20.25
505,多头出场,2026-04-27 13:00,short,2334.39,51.1706,120250.3983,-798.26,-0.66,2782.66,2.31,-1076.12,-0.89,201705.78,20.17
505,多头进场,2026-04-26 22:00,long,2349.99,51.1706,120250.3983,-798.26,-0.66,2782.66,2.31,-1076.12,-0.89,201705.78,20.17
506,空头出场,2026-04-28 04:00,long,2293.08,51.4783,120170.4287,2126.57,1.77,3515.97,2.93,-78.76,-0.07,203832.34,20.38
506,空头进场,2026-04-27 13:00,short,2334.39,51.4783,120170.4287,2126.57,1.77,3515.97,2.93,-78.76,-0.07,203832.34,20.38
507,多头出场,2026-04-28 10:00,short,2293.22,52.4984,120383.0311,7.35,0.01,934.47,0.78,-442.04,-0.37,203839.7,20.38
507,多头进场,2026-04-28 04:00,long,2293.08,52.4984,120383.0311,7.35,0.01,934.47,0.78,-442.04,-0.37,203839.7,20.38
508,空头出场,2026-04-28 16:00,long,2290.71,52.4956,120383.9598,131.76,0.11,1191.13,0.99,-193.71,-0.16,203971.47,20.40
508,空头进场,2026-04-28 10:00,short,2293.22,52.4956,120383.9598,131.76,0.11,1191.13,0.99,-193.71,-0.16,203971.47,20.40
509,多头出场,2026-04-28 17:30,short,2282.27,52.5588,120396.9687,-443.6,-0.37,48.88,0.04,-737.93,-0.61,203527.86,20.35
509,多头进场,2026-04-28 16:00,long,2290.71,52.5588,120396.9687,-443.6,-0.37,48.88,0.04,-737.93,-0.61,203527.86,20.35
510,空头出场,2026-04-28 23:30,long,2279.76,52.7338,120352.7697,132.36,0.11,1267.19,1.05,-282.65,-0.23,203660.22,20.37
510,空头进场,2026-04-28 17:30,short,2282.27,52.7338,120352.7697,132.36,0.11,1267.19,1.05,-282.65,-0.23,203660.22,20.37
511,多头出场,2026-04-29 20:30,short,2316.13,52.7976,120365.8566,1920.25,1.60,3547.47,2.95,-284.05,-0.24,205580.47,20.56
511,多头进场,2026-04-28 23:30,long,2279.76,52.7976,120365.8566,1920.25,1.60,3547.47,2.95,-284.05,-0.24,205580.47,20.56
512,空头出场,2026-04-30 08:30,long,2272.46,52.0515,120558.0407,2273.09,1.89,4984.97,4.13,-105.14,-0.09,207853.56,20.79
512,空头进场,2026-04-29 20:30,short,2316.13,52.0515,120558.0407,2273.09,1.89,4984.97,4.13,-105.14,-0.09,207853.56,20.79
513,多头出场,2026-04-30 10:00,short,2263.01,53.1518,120785.3394,-502.28,-0.42,347.61,0.29,-529.39,-0.44,207351.28,20.74
513,多头进场,2026-04-30 08:30,long,2272.46,53.1518,120785.3394,-502.28,-0.42,347.61,0.29,-529.39,-0.44,207351.28,20.74
514,空头出场,2026-04-30 14:30,long,2248.03,53.3515,120734.978,799.21,0.66,1673.64,1.39,-0.53,0.00,208150.48,20.82
514,空头进场,2026-04-30 10:00,short,2263.01,53.3515,120734.978,799.21,0.66,1673.64,1.39,-0.53,0.00,208150.48,20.82
515,多头出场,2026-05-02 04:00,short,2299.81,53.7426,120814.9771,2782.79,2.30,4151.62,3.44,-232.17,-0.19,210933.28,21.09
515,多头进场,2026-04-30 14:30,long,2248.03,53.7426,120814.9771,2782.79,2.30,4151.62,3.44,-232.17,-0.19,210933.28,21.09
516,空头出场,2026-05-02 10:00,long,2295.87,52.6536,121093.2758,207.46,0.17,1096.77,0.91,-61.6,-0.05,211140.73,21.11
516,空头进场,2026-05-02 04:00,short,2299.81,52.6536,121093.2758,207.46,0.17,1096.77,0.91,-61.6,-0.05,211140.73,21.11
517,多头出场,2026-05-02 13:00,short,2299.89,52.753,121114.0301,212.07,0.18,657.83,0.54,-23.21,-0.02,211352.8,21.14
517,多头进场,2026-05-02 10:00,long,2295.87,52.753,121114.0301,212.07,0.18,657.83,0.54,-23.21,-0.02,211352.8,21.14
518,空头出场,2026-05-04 10:00,long,2363.73,52.67,121135.2063,-3362.45,-2.78,147.48,0.12,-3795.4,-3.13,207990.34,20.80
518,空头进场,2026-05-02 13:00,short,2299.89,52.67,121135.2063,-3362.45,-2.78,147.48,0.12,-3795.4,-3.13,207990.34,20.80
519,多头出场,2026-05-04 16:00,short,2360.33,51.1052,120798.8944,-173.76,-0.14,1798.9,1.49,-487.03,-0.40,207816.6,20.78
519,多头进场,2026-05-04 10:00,long,2363.73,51.1052,120798.8944,-173.76,-0.14,1798.9,1.49,-487.03,-0.40,207816.6,20.78
520,空头出场,2026-05-04 22:00,long,2345.76,51.1715,120781.6266,745.57,0.62,2357.98,1.95,-550.61,-0.46,208562.16,20.86
520,空头进场,2026-05-04 16:00,short,2360.33,51.1715,120781.6266,745.57,0.62,2357.98,1.95,-550.61,-0.46,208562.16,20.86
521,多头出场,2026-05-05 02:30,short,2361.41,51.5211,120856.1355,806.31,0.67,1856.82,1.54,-502.33,-0.42,209368.47,20.94
521,多头进场,2026-05-04 22:00,long,2345.76,51.5211,120856.1355,806.31,0.67,1856.82,1.54,-502.33,-0.42,209368.47,20.94
522,空头出场,2026-05-05 19:00,long,2378.08,51.2138,120936.7795,-853.73,-0.71,849.12,0.70,-1502.1,-1.24,208514.73,20.85
522,空头进场,2026-05-05 02:30,short,2361.41,51.2138,120936.7795,-853.73,-0.71,849.12,0.70,-1502.1,-1.24,208514.73,20.85
523,多头出场,2026-05-05 22:00,short,2383.45,50.8189,120851.4097,272.9,0.23,1088.54,0.90,-452.8,-0.37,208787.62,20.88
523,多头进场,2026-05-05 19:00,long,2378.08,50.8189,120851.4097,272.9,0.23,1088.54,0.90,-452.8,-0.37,208787.62,20.88
524,空头出场,2026-05-07 14:30,long,2337.13,50.7158,120878.5735,2349.16,1.94,3527.79,2.92,-2043.34,-1.69,211136.78,21.11
524,空头进场,2026-05-05 22:00,short,2383.45,50.7158,120878.5735,2349.16,1.94,3527.79,2.92,-2043.34,-1.69,211136.78,21.11
525,多头出场,2026-05-07 17:30,short,2329.05,51.8215,121113.5823,-418.72,-0.35,505.78,0.42,-533.76,-0.44,210718.06,21.07
525,多头进场,2026-05-07 14:30,long,2337.13,51.8215,121113.5823,-418.72,-0.35,505.78,0.42,-533.76,-0.44,210718.06,21.07
526,空头出场,2026-05-07 19:00,long,2328.07,51.9833,121071.7049,50.94,0.04,608.2,0.50,-134.12,-0.11,210769.02,21.08
526,空头进场,2026-05-07 17:30,short,2329.05,51.9833,121071.7049,50.94,0.04,608.2,0.50,-134.12,-0.11,210769.02,21.08
527,多头出场,2026-05-07 20:30,short,2333.01,52.0074,121076.8677,256.92,0.21,471.19,0.39,-130.02,-0.11,211025.92,21.10
527,多头进场,2026-05-07 19:00,long,2328.07,52.0074,121076.8677,256.92,0.21,471.19,0.39,-130.02,-0.11,211025.92,21.10
528,空头出场,2026-05-08 16:00,long,2281.48,51.9083,121102.583,2674.83,2.21,3498.62,2.89,-0.52,0.00,213700.77,21.37
528,空头进场,2026-05-07 20:30,short,2333.01,51.9083,121102.583,2674.83,2.21,3498.62,2.89,-0.52,0.00,213700.77,21.37
529,多头出场,2026-05-08 20:30,short,2284.53,53.1979,121369.9449,162.25,0.13,1091.62,0.90,-60.11,-0.05,213863.02,21.39
529,多头进场,2026-05-08 16:00,long,2281.48,53.1979,121369.9449,162.25,0.13,1091.62,0.90,-60.11,-0.05,213863.02,21.39
530,空头出场,2026-05-08 22:00,long,2281.48,53.134,121386.217,162.06,0.13,774.16,0.64,-431.98,-0.36,214025.08,21.40
530,空头进场,2026-05-08 20:30,short,2284.53,53.134,121386.217,162.06,0.13,774.16,0.64,-431.98,-0.36,214025.08,21.40
531,多头出场,2026-05-09 17:30,short,2313.28,53.2121,121402.3419,1692.14,1.39,2333.35,1.92,-434.21,-0.36,215717.22,21.57
531,多头进场,2026-05-08 22:00,long,2281.48,53.2121,121402.3419,1692.14,1.39,2333.35,1.92,-434.21,-0.36,215717.22,21.57
532,空头出场,2026-05-10 10:00,long,2325.96,52.5538,121571.6545,-666.38,-0.55,697.91,0.57,-1318.57,-1.08,215050.83,21.51
532,空头进场,2026-05-09 17:30,short,2313.28,52.5538,121571.6545,-666.38,-0.55,697.91,0.57,-1318.57,-1.08,215050.83,21.51
533,多头出场,2026-05-10 13:00,short,2328.93,52.2386,121504.8941,155.15,0.13,363.06,0.30,-118.06,-0.10,215205.98,21.52
533,多头进场,2026-05-10 10:00,long,2325.96,52.2386,121504.8941,155.15,0.13,363.06,0.30,-118.06,-0.10,215205.98,21.52
534,空头出场,2026-05-10 14:30,long,2329.3,52.1787,121520.5398,-19.31,-0.02,126.27,0.10,-94.97,-0.08,215186.67,21.52
534,空头进场,2026-05-10 13:00,short,2328.93,52.1787,121520.5398,-19.31,-0.02,126.27,0.10,-94.97,-0.08,215186.67,21.52
535,多头出场,2026-05-10 17:30,short,2328.22,52.1696,121518.6493,-56.34,-0.05,223.81,0.18,-163.81,-0.13,215130.33,21.51
535,多头进场,2026-05-10 14:30,long,2329.3,52.1696,121518.6493,-56.34,-0.05,223.81,0.18,-163.81,-0.13,215130.33,21.51
536,空头出场,2026-05-10 20:30,long,2324.12,52.1913,121512.8285,213.98,0.18,481.2,0.40,-31.31,-0.03,215344.31,21.53
536,空头进场,2026-05-10 17:30,short,2328.22,52.1913,121512.8285,213.98,0.18,481.2,0.40,-31.31,-0.03,215344.31,21.53
537,多头出场,2026-05-11 04:00,short,2353.55,52.2926,121534.2775,1538.97,1.27,2391.86,1.97,-43.93,-0.04,216883.28,21.69
537,多头进场,2026-05-10 20:30,long,2324.12,52.2926,121534.2775,1538.97,1.27,2391.86,1.97,-43.93,-0.04,216883.28,21.69
538,空头出场,2026-05-11 05:30,long,2330.8,51.7041,121688.1846,1176.27,0.97,2157.09,1.77,0,0.00,218059.56,21.81
538,空头进场,2026-05-11 04:00,short,2353.55,51.7041,121688.1846,1176.27,0.97,2157.09,1.77,0,0.00,218059.56,21.81
539,多头出场,2026-05-11 10:00,short,2350.19,52.2592,121805.7434,1013.31,0.83,2703.37,2.22,-150.51,-0.12,219072.86,21.91
539,多头进场,2026-05-11 05:30,long,2330.8,52.2592,121805.7434,1013.31,0.83,2703.37,2.22,-150.51,-0.12,219072.86,21.91
540,空头出场,2026-05-11 17:30,long,2336.08,51.8712,121907.1755,731.9,0.60,1565.47,1.28,-26.97,-0.02,219804.77,21.98
540,空头进场,2026-05-11 10:00,short,2350.19,51.8712,121907.1755,731.9,0.60,1565.47,1.28,-26.97,-0.02,219804.77,21.98
541,多头出场,2026-05-11 19:00,short,2333.4,52.2158,121980.2861,-139.94,-0.11,199.46,0.16,-451.67,-0.37,219664.83,21.97
541,多头进场,2026-05-11 17:30,long,2336.08,52.2158,121980.2861,-139.94,-0.11,199.46,0.16,-451.67,-0.37,219664.83,21.97
542,空头出场,2026-05-11 23:30,long,2333.48,52.2698,121966.3513,-4.18,0.00,1536.73,1.26,-286.96,-0.24,219660.64,21.97
542,空头进场,2026-05-11 19:00,short,2333.4,52.2698,121966.3513,-4.18,0.00,1536.73,1.26,-286.96,-0.24,219660.64,21.97
543,多头出场,2026-05-13 07:00,short,2282.88,52.2678,121965.8659,-2644.75,-2.17,637.67,0.52,-4035.6,-3.31,217015.89,21.70
543,多头进场,2026-05-11 23:30,long,2333.48,52.2678,121965.8659,-2644.75,-2.17,637.67,0.52,-4035.6,-3.31,217015.89,21.70
544,空头出场,2026-05-13 08:30,long,2281.56,53.3105,121701.4742,70.37,0.06,508.58,0.42,-208.44,-0.17,217086.27,21.71
544,空头进场,2026-05-13 07:00,short,2282.88,53.3105,121701.4742,70.37,0.06,508.58,0.42,-208.44,-0.17,217086.27,21.71
545,多头出场,2026-05-13 19:00,short,2301.14,53.3444,121708.4493,1044.48,0.86,2229.8,1.83,-30.41,-0.02,218130.75,21.81
545,多头进场,2026-05-13 08:30,long,2281.56,53.3444,121708.4493,1044.48,0.86,2229.8,1.83,-30.41,-0.02,218130.75,21.81
546,空头出场,2026-05-14 04:00,long,2260.24,52.9359,121812.9169,2165.08,1.78,3547.23,2.91,-352.55,-0.29,220295.83,22.03
546,空头进场,2026-05-13 19:00,short,2301.14,52.9359,121812.9169,2165.08,1.78,3547.23,2.91,-352.55,-0.29,220295.83,22.03
547,多头出场,2026-05-14 05:30,short,2255.79,53.9896,122029.4535,-240.25,-0.20,227.84,0.19,-353.09,-0.29,220055.58,22.01
547,多头进场,2026-05-14 04:00,long,2260.24,53.9896,122029.4535,-240.25,-0.20,227.84,0.19,-353.09,-0.29,220055.58,22.01
548,空头出场,2026-05-14 08:30,long,2266.58,54.0855,122005.53,-583.58,-0.48,259.07,0.21,-734.48,-0.60,219471.98,21.95
548,空头进场,2026-05-14 05:30,short,2255.79,54.0855,122005.53,-583.58,-0.48,259.07,0.21,-734.48,-0.60,219471.98,21.95
549,多头出场,2026-05-14 10:00,short,2263.57,53.8022,121946.9905,-161.94,-0.13,150.11,0.12,-359.4,-0.29,219310.05,21.93
549,多头进场,2026-05-14 08:30,long,2266.58,53.8022,121946.9905,-161.94,-0.13,150.11,0.12,-359.4,-0.29,219310.05,21.93
550,空头出场,2026-05-14 13:00,long,2261.46,53.8666,121930.8198,113.66,0.09,1342.89,1.10,0,0.00,219423.7,21.94
550,空头进场,2026-05-14 10:00,short,2263.57,53.8666,121930.8198,113.66,0.09,1342.89,1.10,0,0.00,219423.7,21.94
551,多头出场,2026-05-14 19:00,short,2257,53.9219,121942.22,-240.49,-0.20,740.89,0.61,-469.12,-0.38,219183.22,21.92
551,多头进场,2026-05-14 13:00,long,2261.46,53.9219,121942.22,-240.49,-0.20,740.89,0.61,-469.12,-0.38,219183.22,21.92
552,空头出场,2026-05-14 20:30,long,2261.48,54.0178,121918.1746,-242,-0.20,486.16,0.40,-337.07,-0.28,218941.22,21.89
552,空头进场,2026-05-14 19:00,short,2257,54.0178,121918.1746,-242,-0.20,486.16,0.40,-337.07,-0.28,218941.22,21.89
553,多头出场,2026-05-15 07:00,short,2296.37,53.9001,121893.9981,1880.57,1.54,3118.12,2.56,-827.37,-0.68,220821.78,22.08
553,多头进场,2026-05-14 20:30,long,2261.48,53.9001,121893.9981,1880.57,1.54,3118.12,2.56,-827.37,-0.68,220821.78,22.08
554,空头出场,2026-05-16 07:00,long,2225.07,53.1631,122082.1479,3790.53,3.10,4851.66,3.97,-208.4,-0.17,224612.31,22.46
554,空头进场,2026-05-15 07:00,short,2296.37,53.1631,122082.1479,3790.53,3.10,4851.66,3.97,-208.4,-0.17,224612.31,22.46
555,多头出场,2026-05-16 14:30,short,2215.45,55.037,122461.1776,-529.46,-0.43,354.44,0.29,-845.92,-0.69,224082.86,22.41
555,多头进场,2026-05-16 07:00,long,2225.07,55.037,122461.1776,-529.46,-0.43,354.44,0.29,-845.92,-0.69,224082.86,22.41
556,空头出场,2026-05-17 01:00,long,2178.7,55.2521,122408.2649,2030.51,1.66,2922.84,2.39,-19.89,-0.02,226113.38,22.61
556,空头进场,2026-05-16 14:30,short,2215.45,55.2521,122408.2649,2030.51,1.66,2922.84,2.39,-19.89,-0.02,226113.38,22.61
557,多头出场,2026-05-17 08:30,short,2177.59,56.2772,122611.1356,-62.47,-0.05,388.31,0.32,-260,-0.21,226050.9,22.61
557,多头进场,2026-05-17 01:00,long,2178.7,56.2772,122611.1356,-62.47,-0.05,388.31,0.32,-260,-0.21,226050.9,22.61
558,空头出场,2026-05-17 11:30,long,2181.7,56.3031,122605.0675,-231.41,-0.19,541.07,0.44,-389.05,-0.32,225819.5,22.58
558,空头进场,2026-05-17 08:30,short,2177.59,56.3031,122605.0675,-231.41,-0.19,541.07,0.44,-389.05,-0.32,225819.5,22.58
559,多头出场,2026-05-17 22:00,short,2187.53,56.1864,122581.8689,327.57,0.27,923.7,0.75,-185.98,-0.15,226147.06,22.61
559,多头进场,2026-05-17 11:30,long,2181.7,56.1864,122581.8689,327.57,0.27,923.7,0.75,-185.98,-0.15,226147.06,22.61
560,空头出场,2026-05-18 02:30,long,2188.49,56.0516,122614.5565,-53.81,-0.04,610.96,0.50,-89.12,-0.07,226093.27,22.61
560,空头进场,2026-05-17 22:00,short,2187.53,56.0516,122614.5565,-53.81,-0.04,610.96,0.50,-89.12,-0.07,226093.27,22.61
561,多头出场,2026-05-18 22:00,short,2117.05,56.0246,122609.2769,-4002.4,-3.26,354.64,0.29,-5434.95,-4.43,222090.86,22.21
561,多头进场,2026-05-18 02:30,long,2188.49,56.0246,122609.2769,-4002.4,-3.26,354.64,0.29,-5434.95,-4.43,222090.86,22.21
562,空头出场,2026-05-19 04:00,long,2128.67,57.7261,122209.04,-670.78,-0.55,2298.65,1.88,-738.32,-0.60,221420.08,22.14
562,空头进场,2026-05-18 22:00,short,2117.05,57.7261,122209.04,-670.78,-0.55,2298.65,1.88,-738.32,-0.60,221420.08,22.14
563,多头出场,2026-05-20 02:30,short,2115.28,57.3794,122141.8074,-768.31,-0.63,1048.9,0.86,-1962.38,-1.61,220651.78,22.07
563,多头进场,2026-05-19 04:00,long,2128.67,57.3794,122141.8074,-768.31,-0.63,1048.9,0.86,-1962.38,-1.61,220651.78,22.07
564,空头出场,2026-05-21 23:30,long,2132.65,57.7063,122064.9823,-1002.36,-0.82,761.15,0.62,-2436.36,-2.00,219649.42,21.96
564,空头进场,2026-05-20 02:30,short,2115.28,57.7063,122064.9823,-1002.36,-0.82,761.15,0.62,-2436.36,-2.00,219649.42,21.96
565,多头出场,2026-05-24 16:00,short,2121.46,57.1893,121964.7606,-639.95,-0.52,1206.69,0.99,-7054.3,-5.78,219009.47,21.90
565,多头进场,2026-05-21 23:30,long,2132.65,57.1893,121964.7606,-639.95,-0.52,1206.69,0.99,-7054.3,-5.78,219009.47,21.90
566,空头出场,2026-05-24 17:30,long,2123.41,57.4608,121900.7888,-112.05,-0.09,138.48,0.11,-167.21,-0.14,218897.42,21.89
566,空头进场,2026-05-24 16:00,short,2121.46,57.4608,121900.7888,-112.05,-0.09,138.48,0.11,-167.21,-0.14,218897.42,21.89
567,多头出场,2026-05-24 20:37,开盘价,2119.13,57.4028,121889.6795,-245.68,-0.20,501.13,0.41,-349.58,-0.29,218651.73,21.87
567,多头进场,2026-05-24 17:30,long,2123.41,57.4028,121889.6795,-245.68,-0.20,501.13,0.41,-349.58,-0.29,218651.73,21.87
