交易 #,类型,日期和时间,信号,价格 USD,大小（数量）,大小（价值）,净损益 USD,净损益 %,有利波动 USD,有利波动 %,不利波动 USD,不利波动 %,累计P&L USD,累计P&L %
350,空头进场,2025-09-04 10:00,short,4422.73,2,8845.46,27.78,0.31,130.54,1.48,-25.06,-0.28,5861.42,5.86
351,多头出场,2025-09-04 22:00,short,4343.56,2,8817.68,-130.56,-1.48,42.2,0.48,-155.64,-1.77,5730.86,5.73
351,多头进场,2025-09-04 19:00,long,4408.84,2,8817.68,-130.56,-1.48,42.2,0.48,-155.64,-1.77,5730.86,5.73
352,空头出场,2025-09-05 10:00,long,4324.95,2,8687.12,37.22,0.43,150.76,1.74,-19.48,-0.22,5768.08,5.77
352,空头进场,2025-09-04 22:00,short,4343.56,2,8687.12,37.22,0.43,150.76,1.74,-19.48,-0.22,5768.08,5.77
353,多头出场,2025-09-05 22:00,short,4274.31,2,8649.9,-101.28,-1.17,324.62,3.75,-119.48,-1.38,5666.8,5.67
353,多头进场,2025-09-05 10:00,long,4324.95,2,8649.9,-101.28,-1.17,324.62,3.75,-119.48,-1.38,5666.8,5.67
354,空头出场,2025-09-06 04:00,long,4339.23,2,8548.62,-129.84,-1.52,33.2,0.39,-138.84,-1.62,5536.96,5.54
354,空头进场,2025-09-05 22:00,short,4274.31,2,8548.62,-129.84,-1.52,33.2,0.39,-138.84,-1.62,5536.96,5.54
355,多头出场,2025-09-06 07:00,short,4308.16,2,8678.46,-62.14,-0.72,1.12,0.01,-94.96,-1.09,5474.82,5.47
355,多头进场,2025-09-06 04:00,long,4339.23,2,8678.46,-62.14,-0.72,1.12,0.01,-94.96,-1.09,5474.82,5.47
356,空头出场,2025-09-06 10:00,long,4323.22,2,8616.32,-30.12,-0.35,9.9,0.11,-41.7,-0.48,5444.7,5.44
356,空头进场,2025-09-06 07:00,short,4308.16,2,8616.32,-30.12,-0.35,9.9,0.11,-41.7,-0.48,5444.7,5.44
357,多头出场,2025-09-06 13:00,short,4295.37,2,8646.44,-55.7,-0.64,3.54,0.04,-64.42,-0.75,5389,5.39
357,多头进场,2025-09-06 10:00,long,4323.22,2,8646.44,-55.7,-0.64,3.54,0.04,-64.42,-0.75,5389,5.39
358,空头出场,2025-09-06 16:00,long,4311.2,2,8590.74,-31.66,-0.37,4.32,0.05,-39.7,-0.46,5357.34,5.36
358,空头进场,2025-09-06 13:00,short,4295.37,2,8590.74,-31.66,-0.37,4.32,0.05,-39.7,-0.46,5357.34,5.36
359,多头出场,2025-09-06 19:00,short,4300.12,2,8622.4,-22.16,-0.26,0.02,0.00,-46.66,-0.54,5335.18,5.34
359,多头进场,2025-09-06 16:00,long,4311.2,2,8622.4,-22.16,-0.26,0.02,0.00,-46.66,-0.54,5335.18,5.34
360,空头出场,2025-09-07 10:00,long,4300.95,2,8600.24,-1.66,-0.02,117.16,1.36,-16.6,-0.19,5333.52,5.33
360,空头进场,2025-09-06 19:00,short,4300.12,2,8600.24,-1.66,-0.02,117.16,1.36,-16.6,-0.19,5333.52,5.33
361,多头出场,2025-09-07 22:00,short,4301.21,2,8601.9,0.52,0.01,30.4,0.35,-41.28,-0.48,5334.04,5.33
361,多头进场,2025-09-07 10:00,long,4300.95,2,8601.9,0.52,0.01,30.4,0.35,-41.28,-0.48,5334.04,5.33
362,空头出场,2025-09-08 04:00,long,4301.39,2,8602.42,-0.36,0.00,57.72,0.67,-10.48,-0.12,5333.68,5.33
362,空头进场,2025-09-07 22:00,short,4301.21,2,8602.42,-0.36,0.00,57.72,0.67,-10.48,-0.12,5333.68,5.33
363,多头出场,2025-09-08 13:00,short,4297.41,2,8602.78,-7.96,-0.09,69.26,0.81,-43.26,-0.50,5325.72,5.33
363,多头进场,2025-09-08 04:00,long,4301.39,2,8602.78,-7.96,-0.09,69.26,0.81,-43.26,-0.50,5325.72,5.33
364,空头出场,2025-09-08 16:00,long,4302.4,2,8594.82,-9.98,-0.12,18.56,0.22,-29.1,-0.34,5315.74,5.32
364,空头进场,2025-09-08 13:00,short,4297.41,2,8594.82,-9.98,-0.12,18.56,0.22,-29.1,-0.34,5315.74,5.32
365,多头出场,2025-09-09 01:00,short,4311.49,2,8604.8,18.18,0.21,163.24,1.90,-9.26,-0.11,5333.92,5.33
365,多头进场,2025-09-08 16:00,long,4302.4,2,8604.8,18.18,0.21,163.24,1.90,-9.26,-0.11,5333.92,5.33
366,空头出场,2025-09-09 13:00,long,4319.38,2,8622.98,-15.78,-0.18,67.34,0.78,-48.98,-0.57,5318.14,5.32
366,空头进场,2025-09-09 01:00,short,4311.49,2,8622.98,-15.78,-0.18,67.34,0.78,-48.98,-0.57,5318.14,5.32
367,多头出场,2025-09-09 22:00,short,4306.95,2,8638.76,-24.86,-0.29,125.38,1.45,-65.22,-0.75,5293.28,5.29
367,多头进场,2025-09-09 13:00,long,4319.38,2,8638.76,-24.86,-0.29,125.38,1.45,-65.22,-0.75,5293.28,5.29
368,空头出场,2025-09-10 07:00,long,4310.63,2,8613.9,-7.36,-0.09,57.36,0.67,-26.84,-0.31,5285.92,5.29
368,空头进场,2025-09-09 22:00,short,4306.95,2,8613.9,-7.36,-0.09,57.36,0.67,-26.84,-0.31,5285.92,5.29
369,多头出场,2025-09-10 13:00,short,4309.27,2,8621.26,-2.72,-0.03,31.1,0.36,-50.24,-0.58,5283.2,5.28
369,多头进场,2025-09-10 07:00,long,4310.63,2,8621.26,-2.72,-0.03,31.1,0.36,-50.24,-0.58,5283.2,5.28
370,空头出场,2025-09-10 16:00,long,4332.55,2,8618.54,-46.56,-0.54,22.12,0.26,-50.54,-0.59,5236.64,5.24
370,空头进场,2025-09-10 13:00,short,4309.27,2,8618.54,-46.56,-0.54,22.12,0.26,-50.54,-0.59,5236.64,5.24
371,多头出场,2025-09-11 04:00,short,4330.28,2,8665.1,-4.54,-0.05,239.3,2.76,-62.76,-0.72,5232.1,5.23
371,多头进场,2025-09-10 16:00,long,4332.55,2,8665.1,-4.54,-0.05,239.3,2.76,-62.76,-0.72,5232.1,5.23
372,空头出场,2025-09-11 10:00,long,4377.5,2,8660.56,-94.44,-1.09,1.78,0.02,-111.5,-1.29,5137.66,5.14
372,空头进场,2025-09-11 04:00,short,4330.28,2,8660.56,-94.44,-1.09,1.78,0.02,-111.5,-1.29,5137.66,5.14
373,多头出场,2025-09-12 04:00,short,4417.58,2,8755,80.16,0.92,197.86,2.26,-14.28,-0.16,5217.82,5.22
373,多头进场,2025-09-11 10:00,long,4377.5,2,8755,80.16,0.92,197.86,2.26,-14.28,-0.16,5217.82,5.22
374,空头出场,2025-09-12 07:00,long,4459.55,2,8835.16,-83.94,-0.95,2.42,0.03,-103.76,-1.17,5133.88,5.13
374,空头进场,2025-09-12 04:00,short,4417.58,2,8835.16,-83.94,-0.95,2.42,0.03,-103.76,-1.17,5133.88,5.13
375,多头出场,2025-09-13 19:00,short,4722.67,2,8919.1,526.24,5.90,616.22,6.91,-15.06,-0.17,5660.12,5.66
375,多头进场,2025-09-12 07:00,long,4459.55,2,8919.1,526.24,5.90,616.22,6.91,-15.06,-0.17,5660.12,5.66
376,空头出场,2025-09-14 10:00,long,4685.17,2,9445.34,75,0.79,226.7,2.40,-20.76,-0.22,5735.12,5.74
376,空头进场,2025-09-13 19:00,short,4722.67,2,9445.34,75,0.79,226.7,2.40,-20.76,-0.22,5735.12,5.74
377,多头出场,2025-09-14 13:00,short,4678.2,2,9370.34,-13.94,-0.15,6.96,0.07,-95.72,-1.02,5721.18,5.72
377,多头进场,2025-09-14 10:00,long,4685.17,2,9370.34,-13.94,-0.15,6.96,0.07,-95.72,-1.02,5721.18,5.72
378,空头出场,2025-09-15 10:00,long,4622.23,2,9356.4,111.94,1.20,196.56,2.10,-10.74,-0.11,5833.12,5.83
378,空头进场,2025-09-14 13:00,short,4678.2,2,9356.4,111.94,1.20,196.56,2.10,-10.74,-0.11,5833.12,5.83
379,多头出场,2025-09-15 16:00,short,4512.58,2,9244.46,-219.3,-2.37,99.36,1.07,-222.8,-2.41,5613.82,5.61
379,多头进场,2025-09-15 10:00,long,4622.23,2,9244.46,-219.3,-2.37,99.36,1.07,-222.8,-2.41,5613.82,5.61
380,空头出场,2025-09-16 07:00,long,4525.68,2,9025.16,-26.2,-0.29,88.48,0.98,-62.28,-0.69,5587.62,5.59
380,空头进场,2025-09-15 16:00,short,4512.58,2,9025.16,-26.2,-0.29,88.48,0.98,-62.28,-0.69,5587.62,5.59
381,多头出场,2025-09-16 10:00,short,4515.28,2,9051.36,-20.8,-0.23,25.34,0.28,-38.64,-0.43,5566.82,5.57
381,多头进场,2025-09-16 07:00,long,4525.68,2,9051.36,-20.8,-0.23,25.34,0.28,-38.64,-0.43,5566.82,5.57
382,空头出场,2025-09-16 13:00,long,4530.54,2,9030.56,-30.52,-0.34,48.76,0.54,-36.62,-0.41,5536.3,5.54
382,空头进场,2025-09-16 10:00,short,4515.28,2,9030.56,-30.52,-0.34,48.76,0.54,-36.62,-0.41,5536.3,5.54
383,多头出场,2025-09-16 16:00,short,4512.76,2,9061.08,-35.56,-0.39,12.62,0.14,-70.96,-0.78,5500.74,5.50
383,多头进场,2025-09-16 13:00,long,4530.54,2,9061.08,-35.56,-0.39,12.62,0.14,-70.96,-0.78,5500.74,5.50
384,空头出场,2025-09-17 01:00,long,4487.86,2,9025.52,49.8,0.55,172.04,1.91,-10.12,-0.11,5550.54,5.55
384,空头进场,2025-09-16 16:00,short,4512.76,2,9025.52,49.8,0.55,172.04,1.91,-10.12,-0.11,5550.54,5.55
385,多头出场,2025-09-17 19:00,short,4493.4,2,8975.72,11.08,0.12,138.02,1.54,-42.38,-0.47,5561.62,5.56
385,多头进场,2025-09-17 01:00,long,4487.86,2,8975.72,11.08,0.12,138.02,1.54,-42.38,-0.47,5561.62,5.56
386,空头出场,2025-09-18 04:00,long,4503.32,2,8986.8,-19.84,-0.22,130.54,1.45,-98.76,-1.10,5541.78,5.54
386,空头进场,2025-09-17 19:00,short,4493.4,2,8986.8,-19.84,-0.22,130.54,1.45,-98.76,-1.10,5541.78,5.54
387,多头出场,2025-09-18 19:00,short,4577.48,2,9006.64,148.32,1.65,284.76,3.16,-29.46,-0.33,5690.1,5.69
387,多头进场,2025-09-18 04:00,long,4503.32,2,9006.64,148.32,1.65,284.76,3.16,-29.46,-0.33,5690.1,5.69
388,空头出场,2025-09-18 22:00,long,4597.71,2,9154.96,-40.46,-0.44,32.44,0.35,-97.18,-1.06,5649.64,5.65
388,空头进场,2025-09-18 19:00,short,4577.48,2,9154.96,-40.46,-0.44,32.44,0.35,-97.18,-1.06,5649.64,5.65
389,多头出场,2025-09-19 07:00,short,4589.01,2,9195.42,-17.4,-0.19,79.92,0.87,-51.06,-0.56,5632.24,5.63
389,多头进场,2025-09-18 22:00,long,4597.71,2,9195.42,-17.4,-0.19,79.92,0.87,-51.06,-0.56,5632.24,5.63
390,空头出场,2025-09-20 13:00,long,4481.5,2,9178.02,215.02,2.34,298.94,3.26,-66.86,-0.73,5847.26,5.85
390,空头进场,2025-09-19 07:00,short,4589.01,2,9178.02,215.02,2.34,298.94,3.26,-66.86,-0.73,5847.26,5.85
391,多头出场,2025-09-20 16:00,short,4468.62,2,8963,-25.76,-0.29,9.1,0.10,-27.88,-0.31,5821.5,5.82
391,多头进场,2025-09-20 13:00,long,4481.5,2,8963,-25.76,-0.29,9.1,0.10,-27.88,-0.31,5821.5,5.82
392,空头出场,2025-09-20 19:00,long,4472.84,2,8937.24,-8.44,-0.09,18.32,0.20,-19.44,-0.22,5813.06,5.81
392,空头进场,2025-09-20 16:00,short,4468.62,2,8937.24,-8.44,-0.09,18.32,0.20,-19.44,-0.22,5813.06,5.81
393,多头出场,2025-09-21 10:00,short,4481.15,2,8945.68,16.62,0.19,76.56,0.86,-23.24,-0.26,5829.68,5.83
393,多头进场,2025-09-20 19:00,long,4472.84,2,8945.68,16.62,0.19,76.56,0.86,-23.24,-0.26,5829.68,5.83
394,空头出场,2025-09-21 22:00,long,4475.25,2,8962.3,11.8,0.13,67.08,0.75,-27.08,-0.30,5841.48,5.84
394,空头进场,2025-09-21 10:00,short,4481.15,2,8962.3,11.8,0.13,67.08,0.75,-27.08,-0.30,5841.48,5.84
395,多头出场,2025-09-22 04:00,short,4477.77,2,8950.5,5.04,0.06,50.76,0.57,-16.28,-0.18,5846.52,5.85
395,多头进场,2025-09-21 22:00,long,4475.25,2,8950.5,5.04,0.06,50.76,0.57,-16.28,-0.18,5846.52,5.85
396,空头出场,2025-09-23 04:00,long,4184.37,2,8955.54,586.8,6.55,789.62,8.82,-5.72,-0.06,6433.32,6.43
396,空头进场,2025-09-22 04:00,short,4477.77,2,8955.54,586.8,6.55,789.62,8.82,-5.72,-0.06,6433.32,6.43
397,多头出场,2025-09-23 10:00,short,4147.65,2,8368.74,-73.44,-0.88,61.36,0.73,-78.38,-0.94,6359.88,6.36
397,多头进场,2025-09-23 04:00,long,4184.37,2,8368.74,-73.44,-0.88,61.36,0.73,-78.38,-0.94,6359.88,6.36
398,空头出场,2025-09-23 13:00,long,4186.74,2,8295.3,-78.18,-0.94,56.3,0.68,-105.8,-1.28,6281.7,6.28
398,空头进场,2025-09-23 10:00,short,4147.65,2,8295.3,-78.18,-0.94,56.3,0.68,-105.8,-1.28,6281.7,6.28
399,多头出场,2025-09-23 22:00,short,4178.04,2,8373.48,-17.4,-0.21,87.44,1.04,-34.3,-0.41,6264.3,6.26
399,多头进场,2025-09-23 13:00,long,4186.74,2,8373.48,-17.4,-0.21,87.44,1.04,-34.3,-0.41,6264.3,6.26
400,空头出场,2025-09-24 04:00,long,4179.34,2,8356.08,-2.6,-0.03,73.94,0.88,-63.92,-0.76,6261.7,6.26
400,空头进场,2025-09-23 22:00,short,4178.04,2,8356.08,-2.6,-0.03,73.94,0.88,-63.92,-0.76,6261.7,6.26
401,多头出场,2025-09-24 07:00,short,4167.66,2,8358.68,-23.36,-0.28,30,0.36,-29.76,-0.36,6238.34,6.24
401,多头进场,2025-09-24 04:00,long,4179.34,2,8358.68,-23.36,-0.28,30,0.36,-29.76,-0.36,6238.34,6.24
402,空头出场,2025-09-24 10:00,long,4171.27,2,8335.32,-7.22,-0.09,14.98,0.18,-56.4,-0.68,6231.12,6.23
402,空头进场,2025-09-24 07:00,short,4167.66,2,8335.32,-7.22,-0.09,14.98,0.18,-56.4,-0.68,6231.12,6.23
403,多头出场,2025-09-25 01:00,short,4184.83,2,8342.54,27.12,0.33,73.48,0.88,-183.82,-2.20,6258.24,6.26
403,多头进场,2025-09-24 10:00,long,4171.27,2,8342.54,27.12,0.33,73.48,0.88,-183.82,-2.20,6258.24,6.26
404,空头出场,2025-09-26 10:00,long,3960.72,2,8369.66,448.22,5.36,716.16,8.56,-2.06,-0.02,6706.46,6.71
404,空头进场,2025-09-25 01:00,short,4184.83,2,8369.66,448.22,5.36,716.16,8.56,-2.06,-0.02,6706.46,6.71
405,多头出场,2025-09-26 19:00,short,3907.39,2,7921.44,-106.66,-1.35,34.5,0.44,-172.4,-2.18,6599.8,6.60
405,多头进场,2025-09-26 10:00,long,3960.72,2,7921.44,-106.66,-1.35,34.5,0.44,-172.4,-2.18,6599.8,6.60
406,空头出场,2025-09-26 22:00,long,3931.72,2,7814.78,-48.66,-0.62,60.5,0.77,-157.3,-2.01,6551.14,6.55
406,空头进场,2025-09-26 19:00,short,3907.39,2,7814.78,-48.66,-0.62,60.5,0.77,-157.3,-2.01,6551.14,6.55
407,多头出场,2025-09-27 16:00,short,3988.29,2,7863.44,113.14,1.44,275,3.50,-2.36,-0.03,6664.28,6.66
407,多头进场,2025-09-26 22:00,long,3931.72,2,7863.44,113.14,1.44,275,3.50,-2.36,-0.03,6664.28,6.66
408,空头出场,2025-09-27 22:00,long,4017.43,2,7976.58,-58.28,-0.73,25.34,0.32,-105.06,-1.32,6606,6.61
408,空头进场,2025-09-27 16:00,short,3988.29,2,7976.58,-58.28,-0.73,25.34,0.32,-105.06,-1.32,6606,6.61
409,多头出场,2025-09-28 01:00,short,4004.59,2,8034.86,-25.68,-0.32,14.4,0.18,-66.36,-0.83,6580.32,6.58
409,多头进场,2025-09-27 22:00,long,4017.43,2,8034.86,-25.68,-0.32,14.4,0.18,-66.36,-0.83,6580.32,6.58
410,空头出场,2025-09-28 07:00,long,4021.06,2,8009.18,-32.94,-0.41,30.54,0.38,-62.64,-0.78,6547.38,6.55
410,空头进场,2025-09-28 01:00,short,4004.59,2,8009.18,-32.94,-0.41,30.54,0.38,-62.64,-0.78,6547.38,6.55
411,多头出场,2025-09-28 10:00,short,4003.13,2,8042.12,-35.86,-0.45,25.28,0.31,-49.36,-0.61,6511.52,6.51
411,多头进场,2025-09-28 07:00,long,4021.06,2,8042.12,-35.86,-0.45,25.28,0.31,-49.36,-0.61,6511.52,6.51
412,空头出场,2025-09-28 13:00,long,4012.76,2,8006.26,-19.26,-0.24,9.46,0.12,-36.76,-0.46,6492.26,6.49
412,空头进场,2025-09-28 10:00,short,4003.13,2,8006.26,-19.26,-0.24,9.46,0.12,-36.76,-0.46,6492.26,6.49
413,多头出场,2025-09-28 16:00,short,4004.1,2,8025.52,-17.32,-0.22,12.46,0.16,-27.52,-0.34,6474.94,6.47
413,多头进场,2025-09-28 13:00,long,4012.76,2,8025.52,-17.32,-0.22,12.46,0.16,-27.52,-0.34,6474.94,6.47
414,空头出场,2025-09-28 22:00,long,4026.56,2,8008.2,-44.92,-0.56,70.8,0.88,-51.34,-0.64,6430.02,6.43
414,空头进场,2025-09-28 16:00,short,4004.1,2,8008.2,-44.92,-0.56,70.8,0.88,-51.34,-0.64,6430.02,6.43
415,多头出场,2025-09-29 19:00,short,4105.42,2,8053.12,157.72,1.96,241.9,3.00,-16.66,-0.21,6587.74,6.59
415,多头进场,2025-09-28 22:00,long,4026.56,2,8053.12,157.72,1.96,241.9,3.00,-16.66,-0.21,6587.74,6.59
416,空头出场,2025-09-29 22:00,long,4191,2,8210.84,-171.16,-2.08,37.46,0.46,-201.38,-2.45,6416.58,6.42
416,空头进场,2025-09-29 19:00,short,4105.42,2,8210.84,-171.16,-2.08,37.46,0.46,-201.38,-2.45,6416.58,6.42
417,多头出场,2025-09-30 10:00,short,4201.63,2,8382,21.26,0.25,106.88,1.28,-119.88,-1.43,6437.84,6.44
417,多头进场,2025-09-29 22:00,long,4191,2,8382,21.26,0.25,106.88,1.28,-119.88,-1.43,6437.84,6.44
418,空头出场,2025-10-01 04:00,long,4197.83,2,8403.26,7.6,0.09,212.06,2.52,-17.5,-0.21,6445.44,6.45
418,空头进场,2025-09-30 10:00,short,4201.63,2,8403.26,7.6,0.09,212.06,2.52,-17.5,-0.21,6445.44,6.45
419,多头出场,2025-10-01 07:00,short,4147.69,2,8395.66,-100.28,-1.19,12.32,0.15,-153.36,-1.83,6345.16,6.35
419,多头进场,2025-10-01 04:00,long,4197.83,2,8395.66,-100.28,-1.19,12.32,0.15,-153.36,-1.83,6345.16,6.35
420,空头出场,2025-10-01 16:00,long,4291.43,2,8295.38,-287.48,-3.47,47.7,0.58,-355.42,-4.28,6057.68,6.06
420,空头进场,2025-10-01 07:00,short,4147.69,2,8295.38,-287.48,-3.47,47.7,0.58,-355.42,-4.28,6057.68,6.06
421,多头出场,2025-10-02 19:00,short,4382.03,2,8582.86,181.2,2.11,267.96,3.12,-21.86,-0.25,6238.88,6.24
421,多头进场,2025-10-01 16:00,long,4291.43,2,8582.86,181.2,2.11,267.96,3.12,-21.86,-0.25,6238.88,6.24
422,空头出场,2025-10-03 01:00,long,4469.24,2,8764.06,-174.42,-1.99,78.32,0.89,-195.68,-2.23,6064.46,6.06
422,空头进场,2025-10-02 19:00,short,4382.03,2,8764.06,-174.42,-1.99,78.32,0.89,-195.68,-2.23,6064.46,6.06
423,多头出场,2025-10-03 13:00,short,4479.56,2,8938.48,20.64,0.23,183.8,2.06,-15.22,-0.17,6085.1,6.09
423,多头进场,2025-10-03 01:00,long,4469.24,2,8938.48,20.64,0.23,183.8,2.06,-15.22,-0.17,6085.1,6.09
424,空头出场,2025-10-04 04:00,long,4537.73,2,8959.12,-116.34,-1.30,96.36,1.08,-228.14,-2.55,5968.76,5.97
424,空头进场,2025-10-03 13:00,short,4479.56,2,8959.12,-116.34,-1.30,96.36,1.08,-228.14,-2.55,5968.76,5.97
425,多头出场,2025-10-04 10:00,short,4487.52,2,9075.46,-100.42,-1.11,5.64,0.06,-140.06,-1.54,5868.34,5.87
425,多头进场,2025-10-04 04:00,long,4537.73,2,9075.46,-100.42,-1.11,5.64,0.06,-140.06,-1.54,5868.34,5.87
426,空头出场,2025-10-04 13:00,long,4507.07,2,8975.04,-39.1,-0.44,26.7,0.30,-52.08,-0.58,5829.24,5.83
426,空头进场,2025-10-04 10:00,short,4487.52,2,8975.04,-39.1,-0.44,26.7,0.30,-52.08,-0.58,5829.24,5.83
427,多头出场,2025-10-04 16:00,short,4492.36,2,9014.14,-29.42,-0.33,27.68,0.31,-41.52,-0.46,5799.82,5.80
427,多头进场,2025-10-04 13:00,long,4507.07,2,9014.14,-29.42,-0.33,27.68,0.31,-41.52,-0.46,5799.82,5.80
428,空头出场,2025-10-05 04:00,long,4478.01,2,8984.72,28.7,0.32,97.56,1.09,-43.46,-0.48,5828.52,5.83
428,空头进场,2025-10-04 16:00,short,4492.36,2,8984.72,28.7,0.32,97.56,1.09,-43.46,-0.48,5828.52,5.83
429,多头出场,2025-10-05 19:00,short,4553.11,2,8956.02,150.2,1.68,282.4,3.15,-16.4,-0.18,5978.72,5.98
429,多头进场,2025-10-05 04:00,long,4478.01,2,8956.02,150.2,1.68,282.4,3.15,-16.4,-0.18,5978.72,5.98
430,空头出场,2025-10-06 10:00,long,4540.47,2,9106.22,25.28,0.28,149.66,1.64,-0.08,0.00,6004,6.00
430,空头进场,2025-10-05 19:00,short,4553.11,2,9106.22,25.28,0.28,149.66,1.64,-0.08,0.00,6004,6.00
431,多头出场,2025-10-07 16:00,short,4671.91,2,9080.94,262.88,2.89,392.8,4.33,-59.06,-0.65,6266.88,6.27
431,多头进场,2025-10-06 10:00,long,4540.47,2,9080.94,262.88,2.89,392.8,4.33,-59.06,-0.65,6266.88,6.27
432,空头出场,2025-10-07 19:00,long,4710.84,2,9343.82,-77.86,-0.83,3.82,0.04,-85.52,-0.92,6189.02,6.19
432,空头进场,2025-10-07 16:00,short,4671.91,2,9343.82,-77.86,-0.83,3.82,0.04,-85.52,-0.92,6189.02,6.19
433,多头出场,2025-10-07 22:00,short,4595.37,2,9421.68,-230.94,-2.45,91.5,0.97,-234.66,-2.49,5958.08,5.96
433,多头进场,2025-10-07 19:00,long,4710.84,2,9421.68,-230.94,-2.45,91.5,0.97,-234.66,-2.49,5958.08,5.96
434,空头出场,2025-10-08 16:00,long,4477.94,2,9190.74,234.86,2.56,360.68,3.92,-25.36,-0.28,6192.94,6.19
434,空头进场,2025-10-07 22:00,short,4595.37,2,9190.74,234.86,2.56,360.68,3.92,-25.36,-0.28,6192.94,6.19
435,多头出场,2025-10-08 22:00,short,4451.76,2,8955.88,-52.36,-0.58,91.54,1.02,-71.72,-0.80,6140.58,6.14
435,多头进场,2025-10-08 16:00,long,4477.94,2,8955.88,-52.36,-0.58,91.54,1.02,-71.72,-0.80,6140.58,6.14
436,空头出场,2025-10-09 01:00,long,4540.44,2,8903.52,-177.36,-1.99,23,0.26,-216.52,-2.43,5963.22,5.96
436,空头进场,2025-10-08 22:00,short,4451.76,2,8903.52,-177.36,-1.99,23,0.26,-216.52,-2.43,5963.22,5.96
437,多头出场,2025-10-09 10:00,short,4414.72,2,9080.88,-251.44,-2.77,11.64,0.13,-268.6,-2.96,5711.78,5.71
437,多头进场,2025-10-09 01:00,long,4540.44,2,9080.88,-251.44,-2.77,11.64,0.13,-268.6,-2.96,5711.78,5.71
438,空头出场,2025-10-10 07:00,long,4369.6,2,8829.44,90.24,1.02,289.68,3.28,-93.98,-1.06,5802.02,5.80
438,空头进场,2025-10-09 10:00,short,4414.72,2,8829.44,90.24,1.02,289.68,3.28,-93.98,-1.06,5802.02,5.80
439,多头出场,2025-10-10 16:00,short,4348.77,2,8739.2,-41.66,-0.48,53.1,0.61,-105.76,-1.21,5760.36,5.76
439,多头进场,2025-10-10 07:00,long,4369.6,2,8739.2,-41.66,-0.48,53.1,0.61,-105.76,-1.21,5760.36,5.76
440,空头出场,2025-10-11 19:00,long,3847,2,8697.54,1003.54,11.54,1803.26,20.73,-87.84,-1.01,6763.9,6.76
440,空头进场,2025-10-10 16:00,short,4348.77,2,8697.54,1003.54,11.54,1803.26,20.73,-87.84,-1.01,6763.9,6.76
441,多头出场,2025-10-12 04:00,short,3701.88,2,7694,-290.24,-3.77,28.76,0.37,-355,-4.61,6473.66,6.47
441,多头进场,2025-10-11 19:00,long,3847,2,7694,-290.24,-3.77,28.76,0.37,-355,-4.61,6473.66,6.47
442,空头出场,2025-10-12 13:00,long,3810.26,2,7403.76,-216.76,-2.93,99.38,1.34,-249.16,-3.37,6256.9,6.26
442,空头进场,2025-10-12 04:00,short,3701.88,2,7403.76,-216.76,-2.93,99.38,1.34,-249.16,-3.37,6256.9,6.26
443,多头出场,2025-10-13 13:00,short,4135.64,2,7620.52,650.76,8.54,823.88,10.81,-21.74,-0.29,6907.66,6.91
443,多头进场,2025-10-12 13:00,long,3810.26,2,7620.52,650.76,8.54,823.88,10.81,-21.74,-0.29,6907.66,6.91
444,空头出场,2025-10-13 16:00,long,4179.49,2,8271.28,-87.7,-1.06,28.34,0.34,-133.02,-1.61,6819.96,6.82
444,空头进场,2025-10-13 13:00,short,4135.64,2,8271.28,-87.7,-1.06,28.34,0.34,-133.02,-1.61,6819.96,6.82
445,多头出场,2025-10-13 19:00,short,4084.55,2,8358.98,-189.88,-2.27,2.54,0.03,-255.62,-3.06,6630.08,6.63
445,多头进场,2025-10-13 16:00,long,4179.49,2,8358.98,-189.88,-2.27,2.54,0.03,-255.62,-3.06,6630.08,6.63
446,空头出场,2025-10-14 01:00,long,4240.57,2,8169.1,-312.04,-3.82,46.58,0.57,-314.08,-3.84,6318.04,6.32
446,空头进场,2025-10-13 19:00,short,4084.55,2,8169.1,-312.04,-3.82,46.58,0.57,-314.08,-3.84,6318.04,6.32
447,多头出场,2025-10-14 10:00,short,4175.96,2,8481.14,-129.22,-1.52,106.92,1.26,-138.5,-1.63,6188.82,6.19
447,多头进场,2025-10-14 01:00,long,4240.57,2,8481.14,-129.22,-1.52,106.92,1.26,-138.5,-1.63,6188.82,6.19
448,空头出场,2025-10-15 01:00,long,4104.64,2,8351.92,142.64,1.71,562.4,6.73,-2.42,-0.03,6331.46,6.33
448,空头进场,2025-10-14 10:00,short,4175.96,2,8351.92,142.64,1.71,562.4,6.73,-2.42,-0.03,6331.46,6.33
449,多头出场,2025-10-15 19:00,short,4102.42,2,8209.28,-4.44,-0.05,224.64,2.74,-99.34,-1.21,6327.02,6.33
449,多头进场,2025-10-15 01:00,long,4104.64,2,8209.28,-4.44,-0.05,224.64,2.74,-99.34,-1.21,6327.02,6.33
450,空头出场,2025-10-16 10:00,long,4033.67,2,8204.84,137.5,1.68,339.28,4.14,-14.2,-0.17,6464.52,6.46
450,空头进场,2025-10-15 19:00,short,4102.42,2,8204.84,137.5,1.68,339.28,4.14,-14.2,-0.17,6464.52,6.46
451,多头出场,2025-10-16 13:00,short,3999.21,2,8067.34,-68.92,-0.85,10.52,0.13,-99.5,-1.23,6395.6,6.40
451,多头进场,2025-10-16 10:00,long,4033.67,2,8067.34,-68.92,-0.85,10.52,0.13,-99.5,-1.23,6395.6,6.40
452,空头出场,2025-10-16 19:00,long,4064.22,2,7998.42,-130.02,-1.63,107.68,1.35,-161.82,-2.02,6265.58,6.27
